District,Region,Date,Total_Cloud_Cover
Karenga,Northern,1984-02-29,0.2831234
Karenga,Northern,1984-03-31,0.6282018
Karenga,Northern,1984-04-30,0.6657135
Karenga,Northern,1984-05-31,0.55002683
Karenga,Northern,1984-06-30,0.5777915
Karenga,Northern,1984-07-31,0.6401248
Karenga,Northern,1984-08-31,0.53042513
Karenga,Northern,1984-09-30,0.6040442
Karenga,Northern,1984-10-31,0.56832933
Karenga,Northern,1984-11-30,0.62649983
Karenga,Northern,1984-12-31,0.456583
Karenga,Northern,1985-01-31,0.44181028
Karenga,Northern,1985-02-28,0.6007738
Karenga,Northern,1985-03-31,0.6369231
Karenga,Northern,1985-04-30,0.8600125
Karenga,Northern,1985-05-31,0.728765
Karenga,Northern,1985-06-30,0.60829014
Karenga,Northern,1985-07-31,0.67337674
Karenga,Northern,1985-08-31,0.59611404
Karenga,Northern,1985-09-30,0.5077147
Karenga,Northern,1985-10-31,0.64385086
Karenga,Northern,1985-11-30,0.60498
Karenga,Northern,1985-12-31,0.47990254
Karenga,Northern,1986-01-31,0.41383526
Karenga,Northern,1986-02-28,0.51287866
Karenga,Northern,1986-03-31,0.63173515
Karenga,Northern,1986-04-30,0.80610436
Karenga,Northern,1986-05-31,0.60950524
Karenga,Northern,1986-06-30,0.7557002
Karenga,Northern,1986-07-31,0.61842865
Karenga,Northern,1986-08-31,0.46613503
Karenga,Northern,1986-09-30,0.53554606
Karenga,Northern,1986-10-31,0.6623437
Karenga,Northern,1986-11-30,0.63996816
Karenga,Northern,1986-12-31,0.4476575
Karenga,Northern,1987-01-31,0.4091715
Karenga,Northern,1987-02-28,0.5613808
Karenga,Northern,1987-03-31,0.6817689
Karenga,Northern,1987-04-30,0.68235666
Karenga,Northern,1987-05-31,0.78909785
Karenga,Northern,1987-06-30,0.60441196
Karenga,Northern,1987-07-31,0.5011802
Karenga,Northern,1987-08-31,0.56746197
Karenga,Northern,1987-09-30,0.5814256
Karenga,Northern,1987-10-31,0.5954995
Karenga,Northern,1987-11-30,0.5029646
Karenga,Northern,1987-12-31,0.36730555
Karenga,Northern,1988-01-31,0.54813224
Karenga,Northern,1988-02-29,0.5411945
Karenga,Northern,1988-03-31,0.60610026
Karenga,Northern,1988-04-30,0.80004424
Karenga,Northern,1988-05-31,0.5581725
Karenga,Northern,1988-06-30,0.49825585
Karenga,Northern,1988-07-31,0.7051408
Karenga,Northern,1988-08-31,0.5940035
Karenga,Northern,1988-09-30,0.64429516
Karenga,Northern,1988-10-31,0.6621847
Karenga,Northern,1988-11-30,0.5254838
Karenga,Northern,1988-12-31,0.42479095
Karenga,Northern,1989-01-31,0.47757193
Karenga,Northern,1989-02-28,0.5359023
Karenga,Northern,1989-03-31,0.73608524
Karenga,Northern,1989-04-30,0.58801407
Karenga,Northern,1989-05-31,0.69309473
Karenga,Northern,1989-06-30,0.56510645
Karenga,Northern,1989-07-31,0.6507781
Karenga,Northern,1989-08-31,0.46537137
Karenga,Northern,1989-09-30,0.46058503
Karenga,Northern,1989-10-31,0.5364916
Karenga,Northern,1989-11-30,0.60114735
Karenga,Northern,1989-12-31,0.64985055
Karenga,Northern,1990-01-31,0.38926533
Karenga,Northern,1990-02-28,0.8141081
Karenga,Northern,1990-03-31,0.768435
Karenga,Northern,1990-04-30,0.8056775
Karenga,Northern,1990-05-31,0.6183622
Karenga,Northern,1990-06-30,0.48761365
Karenga,Northern,1990-07-31,0.5862621
Karenga,Northern,1990-08-31,0.59760094
Karenga,Northern,1990-09-30,0.43051898
Karenga,Northern,1990-10-31,0.6035518
Karenga,Northern,1990-11-30,0.4247751
Karenga,Northern,1990-12-31,0.50443965
Karenga,Northern,1991-01-31,0.506061
Karenga,Northern,1991-02-28,0.3964506
Karenga,Northern,1991-03-31,0.5696041
Karenga,Northern,1991-04-30,0.7078487
Karenga,Northern,1991-05-31,0.7746306
Karenga,Northern,1991-06-30,0.637665
Karenga,Northern,1991-07-31,0.64149684
Karenga,Northern,1991-08-31,0.5663386
Karenga,Northern,1991-09-30,0.45259252
Karenga,Northern,1991-10-31,0.60376966
Karenga,Northern,1991-11-30,0.47829798
Karenga,Northern,1991-12-31,0.5033459
Karenga,Northern,1992-01-31,0.49131212
Karenga,Northern,1992-02-29,0.5972223
Karenga,Northern,1992-03-31,0.52426666
Karenga,Northern,1992-04-30,0.7224662
Karenga,Northern,1992-05-31,0.6336201
Karenga,Northern,1992-06-30,0.6510722
Karenga,Northern,1992-07-31,0.6425316
Karenga,Northern,1992-08-31,0.65398496
Karenga,Northern,1992-09-30,0.46338665
Karenga,Northern,1992-10-31,0.7500108
Karenga,Northern,1992-11-30,0.5630595
Karenga,Northern,1992-12-31,0.57967275
Karenga,Northern,1993-01-31,0.522201
Karenga,Northern,1993-02-28,0.6039626
Karenga,Northern,1993-03-31,0.4099442
Karenga,Northern,1993-04-30,0.5623728
Karenga,Northern,1993-05-31,0.67672473
Karenga,Northern,1993-06-30,0.56975764
Karenga,Northern,1993-07-31,0.57551223
Karenga,Northern,1993-08-31,0.6025546
Karenga,Northern,1993-09-30,0.43400195
Karenga,Northern,1993-10-31,0.5053101
Karenga,Northern,1993-11-30,0.43218446
Karenga,Northern,1993-12-31,0.29362684
Karenga,Northern,1994-01-31,0.32179096
Karenga,Northern,1994-02-28,0.48805246
Karenga,Northern,1994-03-31,0.58166414
Karenga,Northern,1994-04-30,0.64801574
Karenga,Northern,1994-05-31,0.6361349
Karenga,Northern,1994-06-30,0.7106862
Karenga,Northern,1994-07-31,0.67862463
Karenga,Northern,1994-08-31,0.5977362
Karenga,Northern,1994-09-30,0.44121447
Karenga,Northern,1994-10-31,0.66818696
Karenga,Northern,1994-11-30,0.7037448
Karenga,Northern,1994-12-31,0.4472544
Karenga,Northern,1995-01-31,0.39331794
Karenga,Northern,1995-02-28,0.5449737
Karenga,Northern,1995-03-31,0.625132
Karenga,Northern,1995-04-30,0.66693145
Karenga,Northern,1995-05-31,0.6233882
Karenga,Northern,1995-06-30,0.53725624
Karenga,Northern,1995-07-31,0.5572066
Karenga,Northern,1995-08-31,0.46269014
Karenga,Northern,1995-09-30,0.4981804
Karenga,Northern,1995-10-31,0.628995
Karenga,Northern,1995-11-30,0.5770485
Karenga,Northern,1995-12-31,0.4620935
Karenga,Northern,1996-01-31,0.380026
Karenga,Northern,1996-02-29,0.4195044
Karenga,Northern,1996-03-31,0.6668996
Karenga,Northern,1996-04-30,0.70021313
Karenga,Northern,1996-05-31,0.7028859
Karenga,Northern,1996-06-30,0.627654
Karenga,Northern,1996-07-31,0.67551464
Karenga,Northern,1996-08-31,0.53734314
Karenga,Northern,1996-09-30,0.5693378
Karenga,Northern,1996-10-31,0.5647684
Karenga,Northern,1996-11-30,0.69370395
Karenga,Northern,1996-12-31,0.37168837
Karenga,Northern,1997-01-31,0.5206525
Karenga,Northern,1997-02-28,0.30873913
Karenga,Northern,1997-03-31,0.59779865
Karenga,Northern,1997-04-30,0.79878885
Karenga,Northern,1997-05-31,0.56804997
Karenga,Northern,1997-06-30,0.4246132
Karenga,Northern,1997-07-31,0.51879925
Karenga,Northern,1997-08-31,0.5029891
Karenga,Northern,1997-09-30,0.3231137
Karenga,Northern,1997-10-31,0.6067885
Karenga,Northern,1997-11-30,0.7170341
Karenga,Northern,1997-12-31,0.49479318
Karenga,Northern,1998-01-31,0.62616724
Karenga,Northern,1998-02-28,0.5850056
Karenga,Northern,1998-03-31,0.44780245
Karenga,Northern,1998-04-30,0.5305999
Karenga,Northern,1998-05-31,0.6319687
Karenga,Northern,1998-06-30,0.6405539
Karenga,Northern,1998-07-31,0.6926355
Karenga,Northern,1998-08-31,0.5948935
Karenga,Northern,1998-09-30,0.41086173
Karenga,Northern,1998-10-31,0.6831637
Karenga,Northern,1998-11-30,0.5337188
Karenga,Northern,1998-12-31,0.3166456
Karenga,Northern,1999-01-31,0.46367523
Karenga,Northern,1999-02-28,0.40967453
Karenga,Northern,1999-03-31,0.7109592
Karenga,Northern,1999-04-30,0.63024485
Karenga,Northern,1999-05-31,0.5948372
Karenga,Northern,1999-06-30,0.59575635
Karenga,Northern,1999-07-31,0.7511956
Karenga,Northern,1999-08-31,0.56113404
Karenga,Northern,1999-09-30,0.43577313
Karenga,Northern,1999-10-31,0.62233347
Karenga,Northern,1999-11-30,0.45060942
Karenga,Northern,1999-12-31,0.41777053
Karenga,Northern,2000-01-31,0.25355378
Karenga,Northern,2000-02-29,0.33734992
Karenga,Northern,2000-03-31,0.36799327
Karenga,Northern,2000-04-30,0.71352834
Karenga,Northern,2000-05-31,0.50677395
Karenga,Northern,2000-06-30,0.52849156
Karenga,Northern,2000-07-31,0.6843903
Karenga,Northern,2000-08-31,0.615637
Karenga,Northern,2000-09-30,0.4765934
Karenga,Northern,2000-10-31,0.663758
Karenga,Northern,2000-11-30,0.6094219
Karenga,Northern,2000-12-31,0.40636024
Karenga,Northern,2001-01-31,0.5340714
Karenga,Northern,2001-02-28,0.47166348
Karenga,Northern,2001-03-31,0.58803445
Karenga,Northern,2001-04-30,0.6520485
Karenga,Northern,2001-05-31,0.61202115
Karenga,Northern,2001-06-30,0.7083783
Karenga,Northern,2001-07-31,0.58540326
Karenga,Northern,2001-08-31,0.7087147
Karenga,Northern,2001-09-30,0.44983974
Karenga,Northern,2001-10-31,0.6809909
Karenga,Northern,2001-11-30,0.6528087
Karenga,Northern,2001-12-31,0.5285432
Karenga,Northern,2002-01-31,0.65122676
Karenga,Northern,2002-02-28,0.4610313
Karenga,Northern,2002-03-31,0.62351876
Karenga,Northern,2002-04-30,0.54964113
Karenga,Northern,2002-05-31,0.5952358
Karenga,Northern,2002-06-30,0.5564464
Karenga,Northern,2002-07-31,0.47289503
Karenga,Northern,2002-08-31,0.5999276
Karenga,Northern,2002-09-30,0.3917835
Karenga,Northern,2002-10-31,0.6909449
Karenga,Northern,2002-11-30,0.4078962
Karenga,Northern,2002-12-31,0.55097735
Karenga,Northern,2003-01-31,0.4233863
Karenga,Northern,2003-02-28,0.43620336
Karenga,Northern,2003-03-31,0.50864625
Karenga,Northern,2003-04-30,0.70148903
Karenga,Northern,2003-05-31,0.6038161
Karenga,Northern,2003-06-30,0.6775082
Karenga,Northern,2003-07-31,0.6503354
Karenga,Northern,2003-08-31,0.631001
Karenga,Northern,2003-09-30,0.38103732
Karenga,Northern,2003-10-31,0.5297053
Karenga,Northern,2003-11-30,0.55799884
Karenga,Northern,2003-12-31,0.30398688
Karenga,Northern,2004-01-31,0.60264444
Karenga,Northern,2004-02-29,0.5095182
Karenga,Northern,2004-03-31,0.6130004
Karenga,Northern,2004-04-30,0.8143887
Karenga,Northern,2004-05-31,0.6315131
Karenga,Northern,2004-06-30,0.5790439
Karenga,Northern,2004-07-31,0.6899066
Karenga,Northern,2004-08-31,0.5775489
Karenga,Northern,2004-09-30,0.52476734
Karenga,Northern,2004-10-31,0.5218239
Karenga,Northern,2004-11-30,0.5944383
Karenga,Northern,2004-12-31,0.5244856
Karenga,Northern,2005-01-31,0.40405396
Karenga,Northern,2005-02-28,0.42847994
Karenga,Northern,2005-03-31,0.55733657
Karenga,Northern,2005-04-30,0.68991256
Karenga,Northern,2005-05-31,0.76010877
Karenga,Northern,2005-06-30,0.6136535
Karenga,Northern,2005-07-31,0.6101908
Karenga,Northern,2005-08-31,0.5908316
Karenga,Northern,2005-09-30,0.5723547
Karenga,Northern,2005-10-31,0.5760723
Karenga,Northern,2005-11-30,0.44884396
Karenga,Northern,2005-12-31,0.3384048
Karenga,Northern,2006-01-31,0.37280658
Karenga,Northern,2006-02-28,0.5764424
Karenga,Northern,2006-03-31,0.6441471
Karenga,Northern,2006-04-30,0.7802191
Karenga,Northern,2006-05-31,0.7895245
Karenga,Northern,2006-06-30,0.6473442
Karenga,Northern,2006-07-31,0.6733745
Karenga,Northern,2006-08-31,0.5981184
Karenga,Northern,2006-09-30,0.49460402
Karenga,Northern,2006-10-31,0.5406878
Karenga,Northern,2006-11-30,0.668039
Karenga,Northern,2006-12-31,0.5696232
Karenga,Northern,2007-01-31,0.46317884
Karenga,Northern,2007-02-28,0.62142485
Karenga,Northern,2007-03-31,0.4589752
Karenga,Northern,2007-04-30,0.6810704
Karenga,Northern,2007-05-31,0.5294432
Karenga,Northern,2007-06-30,0.7193945
Karenga,Northern,2007-07-31,0.66354257
Karenga,Northern,2007-08-31,0.5665699
Karenga,Northern,2007-09-30,0.7049281
Karenga,Northern,2007-10-31,0.5143529
Karenga,Northern,2007-11-30,0.4783996
Karenga,Northern,2007-12-31,0.39861095
Karenga,Northern,2008-01-31,0.5041533
Karenga,Northern,2008-02-29,0.60612565
Karenga,Northern,2008-03-31,0.6164961
Karenga,Northern,2008-04-30,0.6386755
Karenga,Northern,2008-05-31,0.52249867
Karenga,Northern,2008-06-30,0.6621945
Karenga,Northern,2008-07-31,0.6549217
Karenga,Northern,2008-08-31,0.5311227
Karenga,Northern,2008-09-30,0.528304
Karenga,Northern,2008-10-31,0.65161264
Karenga,Northern,2008-11-30,0.6547096
Karenga,Northern,2008-12-31,0.43836105
Karenga,Northern,2009-01-31,0.36843458
Karenga,Northern,2009-02-28,0.39746973
Karenga,Northern,2009-03-31,0.45468172
Karenga,Northern,2009-04-30,0.6596851
Karenga,Northern,2009-05-31,0.65043074
Karenga,Northern,2009-06-30,0.38381782
Karenga,Northern,2009-07-31,0.62882453
Karenga,Northern,2009-08-31,0.46061838
Karenga,Northern,2009-09-30,0.53158224
Karenga,Northern,2009-10-31,0.6853388
Karenga,Northern,2009-11-30,0.41532788
Karenga,Northern,2009-12-31,0.6905417
Karenga,Northern,2010-01-31,0.36473075
Karenga,Northern,2010-02-28,0.7121777
Karenga,Northern,2010-03-31,0.6127882
Karenga,Northern,2010-04-30,0.7741029
Karenga,Northern,2010-05-31,0.7671461
Karenga,Northern,2010-06-30,0.54530436
Karenga,Northern,2010-07-31,0.6824543
Karenga,Northern,2010-08-31,0.6508971
Karenga,Northern,2010-09-30,0.5126868
Karenga,Northern,2010-10-31,0.56665
Karenga,Northern,2010-11-30,0.4690713
Karenga,Northern,2010-12-31,0.49276805
Karenga,Northern,2011-01-31,0.50060064
Karenga,Northern,2011-02-28,0.41473448
Karenga,Northern,2011-03-31,0.544292
Karenga,Northern,2011-04-30,0.55387217
Karenga,Northern,2011-05-31,0.7031889
Karenga,Northern,2011-06-30,0.7139335
Karenga,Northern,2011-07-31,0.594502
Karenga,Northern,2011-08-31,0.6527371
Karenga,Northern,2011-09-30,0.5745782
Karenga,Northern,2011-10-31,0.67725843
Karenga,Northern,2011-11-30,0.67979604
Karenga,Northern,2011-12-31,0.36995694
Karenga,Northern,2012-01-31,0.38894606
Karenga,Northern,2012-02-29,0.45848796
Karenga,Northern,2012-03-31,0.41851005
Karenga,Northern,2012-04-30,0.82952017
Karenga,Northern,2012-05-31,0.6359311
Karenga,Northern,2012-06-30,0.6941059
Karenga,Northern,2012-07-31,0.6862356
Karenga,Northern,2012-08-31,0.6841175
Karenga,Northern,2012-09-30,0.5850041
Karenga,Northern,2012-10-31,0.61831826
Karenga,Northern,2012-11-30,0.59709793
Karenga,Northern,2012-12-31,0.5035451
Karenga,Northern,2013-01-31,0.5023951
Karenga,Northern,2013-02-28,0.5061025
Karenga,Northern,2013-03-31,0.6896448
Karenga,Northern,2013-04-30,0.8156907
Karenga,Northern,2013-05-31,0.5411418
Karenga,Northern,2013-06-30,0.62061214
Karenga,Northern,2013-07-31,0.6542619
Karenga,Northern,2013-08-31,0.5593681
Karenga,Northern,2013-09-30,0.5441744
Karenga,Northern,2013-10-31,0.6762733
Karenga,Northern,2013-11-30,0.59444207
Karenga,Northern,2013-12-31,0.3471044
Karenga,Northern,2014-01-31,0.39688346
Karenga,Northern,2014-02-28,0.5977364
Karenga,Northern,2014-03-31,0.5358796
Karenga,Northern,2014-04-30,0.65364546
Karenga,Northern,2014-05-31,0.67612714
Karenga,Northern,2014-06-30,0.535652
Karenga,Northern,2014-07-31,0.5744353
Karenga,Northern,2014-08-31,0.62284535
Karenga,Northern,2014-09-30,0.4518242
Karenga,Northern,2014-10-31,0.5820306
Karenga,Northern,2014-11-30,0.5733895
Karenga,Northern,2014-12-31,0.3780912
Karenga,Northern,2015-01-31,0.36632952
Karenga,Northern,2015-02-28,0.470778
Karenga,Northern,2015-03-31,0.52864
Karenga,Northern,2015-04-30,0.77635664
Karenga,Northern,2015-05-31,0.6320944
Karenga,Northern,2015-06-30,0.6440497
Karenga,Northern,2015-07-31,0.60947037
Karenga,Northern,2015-08-31,0.4184692
Karenga,Northern,2015-09-30,0.38620508
Karenga,Northern,2015-10-31,0.62219346
Karenga,Northern,2015-11-30,0.65188223
Karenga,Northern,2015-12-31,0.47095037
Karenga,Northern,2016-01-31,0.5975499
Karenga,Northern,2016-02-29,0.4253696
Karenga,Northern,2016-03-31,0.4969728
Karenga,Northern,2016-04-30,0.7788587
Karenga,Northern,2016-05-31,0.7023174
Karenga,Northern,2016-06-30,0.5911247
Karenga,Northern,2016-07-31,0.62043685
Karenga,Northern,2016-08-31,0.43151394
Karenga,Northern,2016-09-30,0.45030332
Karenga,Northern,2016-10-31,0.5570864
Karenga,Northern,2016-11-30,0.5702123
Karenga,Northern,2016-12-31,0.30761692
Karenga,Northern,2017-01-31,0.29501042
Karenga,Northern,2017-02-28,0.37124518
Karenga,Northern,2017-03-31,0.4922109
Karenga,Northern,2017-04-30,0.49006072
Karenga,Northern,2017-05-31,0.54223055
Karenga,Northern,2017-06-30,0.49196327
Karenga,Northern,2017-07-31,0.6367682
Karenga,Northern,2017-08-31,0.55623925
Karenga,Northern,2017-09-30,0.58949286
Karenga,Northern,2017-10-31,0.65112334
Karenga,Northern,2017-11-30,0.52130586
Karenga,Northern,2017-12-31,0.37384033
Karenga,Northern,2018-01-31,0.36967063
Karenga,Northern,2018-02-28,0.47962865
Karenga,Northern,2018-03-31,0.70827
Karenga,Northern,2018-04-30,0.871322
Karenga,Northern,2018-05-31,0.7147593
Karenga,Northern,2018-06-30,0.7029217
Karenga,Northern,2018-07-31,0.53387934
Karenga,Northern,2018-08-31,0.6109116
Karenga,Northern,2018-09-30,0.41630206
Karenga,Northern,2018-10-31,0.52270657
Karenga,Northern,2018-11-30,0.5516472
Karenga,Northern,2018-12-31,0.4821267
Karenga,Northern,2019-01-31,0.46940386
Karenga,Northern,2019-02-28,0.54091907
Karenga,Northern,2019-03-31,0.31117323
Karenga,Northern,2019-04-30,0.60274905
Karenga,Northern,2019-05-31,0.595763
Karenga,Northern,2019-06-30,0.6977524
Karenga,Northern,2019-07-31,0.67576605
Karenga,Northern,2019-08-31,0.5715578
Karenga,Northern,2019-09-30,0.5732684
Karenga,Northern,2019-10-31,0.74755186
Karenga,Northern,2019-11-30,0.56894404
Karenga,Northern,2019-12-31,0.50040454
Karenga,Northern,2020-01-31,0.51221055
Karenga,Northern,2020-02-29,0.4823524
Karenga,Northern,2020-03-31,0.7216029
Karenga,Northern,2020-04-30,0.7279565
Karenga,Northern,2020-05-31,0.60527104
Karenga,Northern,2020-06-30,0.715131
Karenga,Northern,2020-07-31,0.75747633
Karenga,Northern,2020-08-31,0.69468236
Karenga,Northern,2020-09-30,0.62665904
Karenga,Northern,2020-10-31,0.72339374
Karenga,Northern,2020-11-30,0.5089261
Karenga,Northern,2020-12-31,0.32469213
Karenga,Northern,2021-01-31,0.41482642
Karenga,Northern,2021-02-28,0.6304646
Karenga,Northern,2021-03-31,0.5045947
Karenga,Northern,2021-04-30,0.60286695
Karenga,Northern,2021-05-31,0.6140352
Karenga,Northern,2021-06-30,0.49370396
Karenga,Northern,2021-07-31,0.76893926
Karenga,Northern,2021-08-31,0.54492235
Karenga,Northern,2021-09-30,0.6337232
Karenga,Northern,2021-10-31,0.5432029
Karenga,Northern,2021-11-30,0.5031384
Karenga,Northern,2021-12-31,0.5022528
Karenga,Northern,2022-01-31,0.5912151
Karenga,Northern,2022-02-28,0.65845805
Karenga,Northern,2022-03-31,0.48089504
Karenga,Northern,2022-04-30,0.7331252
Karenga,Northern,2022-05-31,0.5499828
Karenga,Northern,2022-06-30,0.5134373
Karenga,Northern,2022-07-31,0.6921224
Karenga,Northern,2022-08-31,0.68755347
Karenga,Northern,2022-09-30,0.5276315
Karenga,Northern,2022-10-31,0.51726055
Karenga,Northern,2022-11-30,0.6588323
Karenga,Northern,2022-12-31,0.5184242
Karenga,Northern,2023-01-31,0.29425517
Karenga,Northern,2023-02-28,0.3231673
Karenga,Northern,2023-03-31,0.7047639
Karenga,Northern,2023-04-30,0.71092725
Karenga,Northern,2023-05-31,0.45074758
Karenga,Northern,2023-06-30,0.58181834
Karenga,Northern,2023-07-31,0.59486
Karenga,Northern,2023-08-31,0.46127167
Karenga,Northern,2023-09-30,0.5074491
Karenga,Northern,2023-10-31,0.5897468
Karenga,Northern,2023-11-30,0.59020907
Karenga,Northern,2023-12-31,0.5343502
Karenga,Northern,2024-01-31,0.61071634
Karenga,Northern,2024-02-29,0.59316975
Karenga,Northern,2024-03-31,0.421908
Karenga,Northern,2024-04-30,0.71146774
Karenga,Northern,2024-05-31,0.5483405
Karenga,Northern,2024-06-30,0.54610264
Karenga,Northern,2024-07-31,0.78426766
Karenga,Northern,2024-08-31,0.6294171
Karenga,Northern,2024-09-30,0.54964805
Karenga,Northern,2024-10-31,0.5985334
Karenga,Northern,2024-11-30,0.6111855
Karenga,Northern,2024-12-31,0.26949504
Karenga,Northern,2025-01-31,0.4015361
Karenga,Northern,2025-02-28,0.36644587
Karenga,Northern,2025-03-31,0.6095141
Karenga,Northern,2025-04-30,0.640208
Karenga,Northern,2025-05-31,0.6287202
Karenga,Northern,2025-06-30,0.47649467
Karenga,Northern,2025-07-31,0.6097337
Karenga,Northern,2025-08-31,0.6647194
Karenga,Northern,2025-09-30,0.53435093
Karenga,Northern,2025-10-31,0.6324248
Karenga,Northern,2025-11-30,0.6217218
Kasese,Western,1981-01-31,0.6683992
Kasese,Western,1981-02-28,0.67203635
Kasese,Western,1981-03-31,0.9278681
Kasese,Western,1981-04-30,0.8920346
Kasese,Western,1981-05-31,0.8711636
Kasese,Western,1981-06-30,0.72220486
Kasese,Western,1981-07-31,0.7615189
Kasese,Western,1981-08-31,0.86824524
Kasese,Western,1981-09-30,0.8204171
Kasese,Western,1981-10-31,0.8760421
Kasese,Western,1981-11-30,0.79085875
Kasese,Western,1981-12-31,0.76037943
Kasese,Western,1982-01-31,0.80225945
Kasese,Western,1982-02-28,0.7975786
Kasese,Western,1982-03-31,0.7809137
Kasese,Western,1982-04-30,0.93897533
Kasese,Western,1982-05-31,0.85307944
Kasese,Western,1982-06-30,0.65026855
Kasese,Western,1982-07-31,0.60729873
Kasese,Western,1982-08-31,0.7622025
Kasese,Western,1982-09-30,0.7806591
Kasese,Western,1982-10-31,0.86255115
Kasese,Western,1982-11-30,0.8312632
Kasese,Western,1982-12-31,0.7082141
Kasese,Western,1983-01-31,0.623769
Kasese,Western,1983-02-28,0.74134773
Kasese,Western,1983-03-31,0.81451887
Kasese,Western,1983-04-30,0.851597
Kasese,Western,1983-05-31,0.79243934
Kasese,Western,1983-06-30,0.67275506
Kasese,Western,1983-07-31,0.5887408
Kasese,Western,1983-08-31,0.79617965
Kasese,Western,1983-09-30,0.76473343
Kasese,Western,1983-10-31,0.89552355
Kasese,Western,1983-11-30,0.84732664
Kasese,Western,1983-12-31,0.75171286
Kasese,Western,1984-01-31,0.7621102
Kasese,Western,1984-02-29,0.6006633
Kasese,Western,1984-03-31,0.785954
Kasese,Western,1984-04-30,0.85500634
Kasese,Western,1984-05-31,0.6987803
Kasese,Western,1984-06-30,0.7447521
Kasese,Western,1984-07-31,0.7273816
Kasese,Western,1984-08-31,0.81799394
Kasese,Western,1984-09-30,0.86965144
Kasese,Western,1984-10-31,0.866333
Kasese,Western,1984-11-30,0.874167
Kasese,Western,1984-12-31,0.76815
Kasese,Western,1985-01-31,0.7691686
Kasese,Western,1985-02-28,0.85377014
Kasese,Western,1985-03-31,0.8253178
Kasese,Western,1985-04-30,0.9242866
Kasese,Western,1985-05-31,0.84390855
Kasese,Western,1985-06-30,0.7409487
Kasese,Western,1985-07-31,0.726364
Kasese,Western,1985-08-31,0.66728693
Kasese,Western,1985-09-30,0.82250434
Kasese,Western,1985-10-31,0.86497295
Kasese,Western,1985-11-30,0.8707433
Kasese,Western,1985-12-31,0.8098731
Kasese,Western,1986-01-31,0.79076296
Kasese,Western,1986-02-28,0.79439324
Kasese,Western,1986-03-31,0.86547834
Kasese,Western,1986-04-30,0.9133677
Kasese,Western,1986-05-31,0.8295993
Kasese,Western,1986-06-30,0.82011324
Kasese,Western,1986-07-31,0.6250567
Kasese,Western,1986-08-31,0.6742798
Kasese,Western,1986-09-30,0.8338309
Kasese,Western,1986-10-31,0.88063043
Kasese,Western,1986-11-30,0.85907245
Kasese,Western,1986-12-31,0.7713107
Kasese,Western,1987-01-31,0.76774997
Kasese,Western,1987-02-28,0.8450878
Kasese,Western,1987-03-31,0.88663036
Kasese,Western,1987-04-30,0.8658859
Kasese,Western,1987-05-31,0.84696066
Kasese,Western,1987-06-30,0.7409843
Kasese,Western,1987-07-31,0.5645157
Kasese,Western,1987-08-31,0.6695007
Kasese,Western,1987-09-30,0.7751506
Kasese,Western,1987-10-31,0.8215055
Kasese,Western,1987-11-30,0.8377826
Kasese,Western,1987-12-31,0.6114154
Kasese,Western,1988-01-31,0.83723825
Kasese,Western,1988-02-29,0.76789093
Kasese,Western,1988-03-31,0.8584937
Kasese,Western,1988-04-30,0.8703128
Kasese,Western,1988-05-31,0.7606082
Kasese,Western,1988-06-30,0.59306467
Kasese,Western,1988-07-31,0.7402955
Kasese,Western,1988-08-31,0.7636504
Kasese,Western,1988-09-30,0.83885455
Kasese,Western,1988-10-31,0.85163724
Kasese,Western,1988-11-30,0.8282527
Kasese,Western,1988-12-31,0.7405608
Kasese,Western,1989-01-31,0.79332983
Kasese,Western,1989-02-28,0.73158836
Kasese,Western,1989-03-31,0.89169896
Kasese,Western,1989-04-30,0.8188524
Kasese,Western,1989-05-31,0.81295735
Kasese,Western,1989-06-30,0.68760073
Kasese,Western,1989-07-31,0.6740241
Kasese,Western,1989-08-31,0.67255056
Kasese,Western,1989-09-30,0.71486545
Kasese,Western,1989-10-31,0.890394
Kasese,Western,1989-11-30,0.85036474
Kasese,Western,1989-12-31,0.8979554
Kasese,Western,1990-01-31,0.649492
Kasese,Western,1990-02-28,0.9355654
Kasese,Western,1990-03-31,0.9407749
Kasese,Western,1990-04-30,0.87933147
Kasese,Western,1990-05-31,0.8305701
Kasese,Western,1990-06-30,0.5122161
Kasese,Western,1990-07-31,0.6479034
Kasese,Western,1990-08-31,0.7695215
Kasese,Western,1990-09-30,0.7844118
Kasese,Western,1990-10-31,0.84957784
Kasese,Western,1990-11-30,0.8092127
Kasese,Western,1990-12-31,0.7739935
Kasese,Western,1991-01-31,0.7680323
Kasese,Western,1991-02-28,0.6962837
Kasese,Western,1991-03-31,0.77841413
Kasese,Western,1991-04-30,0.9037925
Kasese,Western,1991-05-31,0.86593795
Kasese,Western,1991-06-30,0.83101785
Kasese,Western,1991-07-31,0.62342155
Kasese,Western,1991-08-31,0.7065884
Kasese,Western,1991-09-30,0.8025367
Kasese,Western,1991-10-31,0.8207279
Kasese,Western,1991-11-30,0.82516354
Kasese,Western,1991-12-31,0.79250723
Kasese,Western,1992-01-31,0.69302976
Kasese,Western,1992-02-29,0.7588097
Kasese,Western,1992-03-31,0.73984975
Kasese,Western,1992-04-30,0.85963076
Kasese,Western,1992-05-31,0.7583234
Kasese,Western,1992-06-30,0.7240628
Kasese,Western,1992-07-31,0.75309485
Kasese,Western,1992-08-31,0.70400584
Kasese,Western,1992-09-30,0.75558966
