District,Region,Date,Wind_U_Component
Lamwo,Northern,2001-10-31,-0.2920229
Lamwo,Northern,2001-11-30,-0.84755576
Lamwo,Northern,2001-12-31,-1.4851515
Lamwo,Northern,2002-01-31,-0.3624151
Lamwo,Northern,2002-02-28,-1.4378686
Lamwo,Northern,2002-03-31,-0.7079226
Lamwo,Northern,2002-04-30,-1.3331225
Lamwo,Northern,2002-05-31,-0.73801464
Lamwo,Northern,2002-06-30,-0.33894598
Lamwo,Northern,2002-07-31,-0.29380742
Lamwo,Northern,2002-08-31,-0.19505918
Lamwo,Northern,2002-09-30,-0.1594444
Lamwo,Northern,2002-10-31,-0.32803428
Lamwo,Northern,2002-11-30,-0.5144657
Lamwo,Northern,2002-12-31,-0.7256327
Lamwo,Northern,2003-01-31,-0.97918856
Lamwo,Northern,2003-02-28,-0.92032295
Lamwo,Northern,2003-03-31,-1.1566546
Lamwo,Northern,2003-04-30,-1.0646129
Lamwo,Northern,2003-05-31,-0.8746378
Lamwo,Northern,2003-06-30,-0.5153451
Lamwo,Northern,2003-07-31,-0.37841138
Lamwo,Northern,2003-08-31,-0.19299519
Lamwo,Northern,2003-09-30,-0.20825735
Lamwo,Northern,2003-10-31,-0.5072402
Lamwo,Northern,2003-11-30,-0.7532746
Lamwo,Northern,2003-12-31,-1.2543012
Lamwo,Northern,2004-01-31,-1.2610065
Lamwo,Northern,2004-02-29,-0.98336923
Lamwo,Northern,2004-03-31,-1.2529886
Lamwo,Northern,2004-04-30,-0.7798315
Lamwo,Northern,2004-05-31,-0.803023
Lamwo,Northern,2004-06-30,-0.6432381
Lamwo,Northern,2004-07-31,-0.30669463
Lamwo,Northern,2004-08-31,-0.06670897
Lamwo,Northern,2004-09-30,-0.102965824
Lamwo,Northern,2004-10-31,-0.5700081
Lamwo,Northern,2004-11-30,-0.9020238
Lamwo,Northern,2004-12-31,-1.2205999
Lamwo,Northern,2005-01-31,-1.0498793
Lamwo,Northern,2005-02-28,-2.3317122
Lamwo,Northern,2005-03-31,-1.2234945
Lamwo,Northern,2005-04-30,-1.2599375
Lamwo,Northern,2005-05-31,-0.5585047
Lamwo,Northern,2005-06-30,-0.37444222
Lamwo,Northern,2005-07-31,-0.28379658
Lamwo,Northern,2005-08-31,-0.16533084
Lamwo,Northern,2005-09-30,-0.23215468
Lamwo,Northern,2005-10-31,-0.08025797
Lamwo,Northern,2005-11-30,-1.448604
Lamwo,Northern,2005-12-31,-1.8922192
Lamwo,Northern,2006-01-31,-1.8950531
Lamwo,Northern,2006-02-28,-1.7287774
Lamwo,Northern,2006-03-31,-0.6571431
Lamwo,Northern,2006-04-30,-0.9769125
Lamwo,Northern,2006-05-31,-0.572609
Lamwo,Northern,2006-06-30,-0.4382395
Lamwo,Northern,2006-07-31,-0.3494668
Lamwo,Northern,2006-08-31,-0.17083532
Lamwo,Northern,2006-09-30,-0.16959788
Lamwo,Northern,2006-10-31,-0.81636137
Lamwo,Northern,2006-11-30,-0.44330502
Lamwo,Northern,2006-12-31,-0.5077553
Lamwo,Northern,2007-01-31,-0.7851026
Lamwo,Northern,2007-02-28,-0.96203953
Lamwo,Northern,2007-03-31,-1.8197521
Lamwo,Northern,2007-04-30,-1.4089975
Lamwo,Northern,2007-05-31,-0.7711
Lamwo,Northern,2007-06-30,-0.24416971
Lamwo,Northern,2007-07-31,-0.20443678
Lamwo,Northern,2007-08-31,-0.27325177
Lamwo,Northern,2007-09-30,-0.10649991
Lamwo,Northern,2007-10-31,-0.88198304
Lamwo,Northern,2007-11-30,-1.0633247
Lamwo,Northern,2007-12-31,-1.1916484
Lamwo,Northern,2008-01-31,-1.1488019
Lamwo,Northern,2008-02-29,-1.0034894
Lamwo,Northern,2008-03-31,-0.96808034
Lamwo,Northern,2008-04-30,-1.240102
Lamwo,Northern,2008-05-31,-0.51719266
Lamwo,Northern,2008-06-30,-0.55340743
Lamwo,Northern,2008-07-31,-0.30888742
Lamwo,Northern,2008-08-31,-0.27784026
Lamwo,Northern,2008-09-30,-0.1489267
Lamwo,Northern,2008-10-31,-0.34136572
Lamwo,Northern,2008-11-30,-1.0437644
Lamwo,Northern,2008-12-31,-1.4248393
Lamwo,Northern,2009-01-31,-1.2489952
Lamwo,Northern,2009-02-28,-1.7656671
Lamwo,Northern,2009-03-31,-1.3625172
Lamwo,Northern,2009-04-30,-0.776872
Lamwo,Northern,2009-05-31,-1.0282196
Lamwo,Northern,2009-06-30,-0.4429481
Lamwo,Northern,2009-07-31,-0.4030379
Lamwo,Northern,2009-08-31,-0.17568783
Lamwo,Northern,2009-09-30,0.10759132
Lamwo,Northern,2009-10-31,-0.75159436
Lamwo,Northern,2009-11-30,-0.76860315
Lamwo,Northern,2009-12-31,-1.0184339
Lamwo,Northern,2010-01-31,-1.5860156
Lamwo,Northern,2010-02-28,-1.1155713
Lamwo,Northern,2010-03-31,-1.5119224
Lamwo,Northern,2010-04-30,-1.4232204
Lamwo,Northern,2010-05-31,-0.60763085
Lamwo,Northern,2010-06-30,-0.5044294
Lamwo,Northern,2010-07-31,-0.43027157
Lamwo,Northern,2010-08-31,-0.25465134
Lamwo,Northern,2010-09-30,-0.27521235
Lamwo,Northern,2010-10-31,-0.3059154
Lamwo,Northern,2010-11-30,-0.94193816
Lamwo,Northern,2010-12-31,-0.7761842
Lamwo,Northern,2011-01-31,-1.0677159
Lamwo,Northern,2011-02-28,-1.2688689
Lamwo,Northern,2011-03-31,-1.2024436
Lamwo,Northern,2011-04-30,-0.91811806
Lamwo,Northern,2011-05-31,-0.66935337
Lamwo,Northern,2011-06-30,-0.36954704
Lamwo,Northern,2011-07-31,-0.32815635
Lamwo,Northern,2011-08-31,-0.19368982
Lamwo,Northern,2011-09-30,-0.1666721
Lamwo,Northern,2011-10-31,-0.47326103
Lamwo,Northern,2011-11-30,-0.5247109
Lamwo,Northern,2011-12-31,-1.0530941
Lamwo,Northern,2012-01-31,-1.0215456
Lamwo,Northern,2012-02-29,-1.8612212
Lamwo,Northern,2012-03-31,-1.2773143
Lamwo,Northern,2012-04-30,-0.948489
Lamwo,Northern,2012-05-31,-0.65626913
Lamwo,Northern,2012-06-30,-0.40329012
Lamwo,Northern,2012-07-31,-0.058843426
Lamwo,Northern,2012-08-31,-0.031615432
Lamwo,Northern,2012-09-30,-0.06859514
Lamwo,Northern,2012-10-31,-0.5988186
Lamwo,Northern,2012-11-30,-0.72734267
Lamwo,Northern,2012-12-31,-1.0219159
Lamwo,Northern,2013-01-31,-1.2609155
Lamwo,Northern,2013-02-28,-1.582667
Lamwo,Northern,2013-03-31,-0.96804273
Lamwo,Northern,2013-04-30,-0.85585856
Lamwo,Northern,2013-05-31,-0.7751692
Lamwo,Northern,2013-06-30,-0.49883908
Lamwo,Northern,2013-07-31,-0.033800032
Lamwo,Northern,2013-08-31,-0.17752305
Lamwo,Northern,2013-09-30,-0.07470146
Lamwo,Northern,2013-10-31,-0.276762
Lamwo,Northern,2013-11-30,-0.93792844
Lamwo,Northern,2013-12-31,-0.8989768
Lamwo,Northern,2014-01-31,-1.2034485
Lamwo,Northern,2014-02-28,-0.76532996
Lamwo,Northern,2014-03-31,-1.2839317
Lamwo,Northern,2014-04-30,-0.7166379
Lamwo,Northern,2014-05-31,-0.5601111
Lamwo,Northern,2014-06-30,-0.49251485
Lamwo,Northern,2014-07-31,-0.29241714
Lamwo,Northern,2014-08-31,-0.14018193
Lamwo,Northern,2014-09-30,-0.07433939
Lamwo,Northern,2014-10-31,-0.32008028
Lamwo,Northern,2014-11-30,-1.1549942
Lamwo,Northern,2014-12-31,-1.4004502
Lamwo,Northern,2015-01-31,-0.5480354
Lamwo,Northern,2015-02-28,-1.5013282
Lamwo,Northern,2015-03-31,-1.8678159
Lamwo,Northern,2015-04-30,-0.7888232
Lamwo,Northern,2015-05-31,-0.6673719
Lamwo,Northern,2015-06-30,-0.29749304
Lamwo,Northern,2015-07-31,-0.39969048
Lamwo,Northern,2015-08-31,-0.19524632
Lamwo,Northern,2015-09-30,0.03866799
Lamwo,Northern,2015-10-31,-0.26703495
Lamwo,Northern,2015-11-30,-0.53026164
Lamwo,Northern,2015-12-31,-0.5857668
Lamwo,Northern,2016-01-31,-0.61692
Lamwo,Northern,2016-02-29,-1.2754654
Lamwo,Northern,2016-03-31,-1.4377853
Lamwo,Northern,2016-04-30,-0.71671706
Lamwo,Northern,2016-05-31,-0.52647156
Lamwo,Northern,2016-06-30,-0.43145424
Lamwo,Northern,2016-07-31,0.01401647
Lamwo,Northern,2016-08-31,-0.28940162
Lamwo,Northern,2016-09-30,-0.08976624
Lamwo,Northern,2016-10-31,-0.6640855
Lamwo,Northern,2016-11-30,-1.3985245
Lamwo,Northern,2016-12-31,-2.055429
Lamwo,Northern,2017-01-31,-1.9784858
Lamwo,Northern,2017-02-28,-1.5477666
Lamwo,Northern,2017-03-31,-1.2690277
Lamwo,Northern,2017-04-30,-1.5769961
Lamwo,Northern,2017-05-31,-0.65331197
Lamwo,Northern,2017-06-30,-0.17822672
Lamwo,Northern,2017-07-31,-0.06449182
Lamwo,Northern,2017-08-31,-0.06553052
Lamwo,Northern,2017-09-30,-0.13657616
Lamwo,Northern,2017-10-31,-0.44590592
Lamwo,Northern,2017-11-30,-1.124975
Lamwo,Northern,2017-12-31,-1.7111629
Lamwo,Northern,2018-01-31,-0.27801555
Lamwo,Northern,2018-02-28,-1.9520981
Lamwo,Northern,2018-03-31,-1.0211486
Lamwo,Northern,2018-04-30,-0.7521333
Lamwo,Northern,2018-05-31,-0.67324924
Lamwo,Northern,2018-06-30,-0.55582243
Lamwo,Northern,2018-07-31,-0.7654973
Lamwo,Northern,2018-08-31,-0.28069907
Lamwo,Northern,2018-09-30,-0.44174805
Lamwo,Northern,2018-10-31,-0.6697301
Lamwo,Northern,2018-11-30,-1.371992
Lamwo,Northern,2018-12-31,-1.1611727
Lamwo,Northern,2019-01-31,-1.4570587
Lamwo,Northern,2019-02-28,-1.7197793
Lamwo,Northern,2019-03-31,-1.5216125
Lamwo,Northern,2019-04-30,-0.90545595
Lamwo,Northern,2019-05-31,-0.6417806
Lamwo,Northern,2019-06-30,-0.15745574
Lamwo,Northern,2019-07-31,-0.17209673
Lamwo,Northern,2019-08-31,-0.15716508
Lamwo,Northern,2019-09-30,-0.18603344
Lamwo,Northern,2019-10-31,-0.21561582
Lamwo,Northern,2019-11-30,-0.5992468
Lamwo,Northern,2019-12-31,-0.61703837
Lamwo,Northern,2020-01-31,-0.6201501
Lamwo,Northern,2020-02-29,-1.2588041
Lamwo,Northern,2020-03-31,-1.1141934
Lamwo,Northern,2020-04-30,-1.1673615
Lamwo,Northern,2020-05-31,-0.7134806
Lamwo,Northern,2020-06-30,-0.3474522
Lamwo,Northern,2020-07-31,-0.23362496
Lamwo,Northern,2020-08-31,-0.10204973
Lamwo,Northern,2020-09-30,-0.107617036
Lamwo,Northern,2020-10-31,-0.25611597
Lamwo,Northern,2020-11-30,-0.5990302
Lamwo,Northern,2020-12-31,-1.1545508
Lamwo,Northern,2021-01-31,-1.1012214
Lamwo,Northern,2021-02-28,-0.77353746
Lamwo,Northern,2021-03-31,-1.2934052
Lamwo,Northern,2021-04-30,-0.944278
Lamwo,Northern,2021-05-31,-0.5421108
Lamwo,Northern,2021-06-30,-0.5827153
Lamwo,Northern,2021-07-31,-0.35661417
Lamwo,Northern,2021-08-31,-0.20979169
Lamwo,Northern,2021-09-30,-0.20112006
Lamwo,Northern,2021-10-31,-0.37868127
Lamwo,Northern,2021-11-30,-0.8845142
Lamwo,Northern,2021-12-31,-1.7711489
Lamwo,Northern,2022-01-31,-1.0313548
Lamwo,Northern,2022-02-28,-0.41950786
Lamwo,Northern,2022-03-31,-1.0868592
Lamwo,Northern,2022-04-30,-0.8528451
Lamwo,Northern,2022-05-31,-0.7279925
Lamwo,Northern,2022-06-30,-0.7481145
Lamwo,Northern,2022-07-31,-0.4523815
Lamwo,Northern,2022-08-31,-0.12935911
Lamwo,Northern,2022-09-30,-0.064629614
Lamwo,Northern,2022-10-31,-0.25939164
Lamwo,Northern,2022-11-30,-0.45933986
Lamwo,Northern,2022-12-31,-0.7763487
Lamwo,Northern,2023-01-31,-1.3184797
Lamwo,Northern,2023-02-28,-1.2797886
Lamwo,Northern,2023-03-31,-0.70239145
Lamwo,Northern,2023-04-30,-1.1677816
Lamwo,Northern,2023-05-31,-0.7473804
Lamwo,Northern,2023-06-30,-0.18164158
Lamwo,Northern,2023-07-31,-0.4411384
Lamwo,Northern,2023-08-31,-0.19501035
Lamwo,Northern,2023-09-30,0.002714958
Lamwo,Northern,2023-10-31,-0.5870286
Lamwo,Northern,2023-11-30,-0.7389694
Lamwo,Northern,2023-12-31,-0.7589985
Lamwo,Northern,2024-01-31,-0.40871194
Lamwo,Northern,2024-02-29,-0.90312153
Lamwo,Northern,2024-03-31,-1.5228918
Lamwo,Northern,2024-04-30,-0.75295264
Lamwo,Northern,2024-05-31,-0.8385541
Lamwo,Northern,2024-06-30,-0.6505892
Lamwo,Northern,2024-07-31,0.015145313
Lamwo,Northern,2024-08-31,-0.08757031
Lamwo,Northern,2024-09-30,0.038366567
Lamwo,Northern,2024-10-31,-0.16104876
Lamwo,Northern,2024-11-30,-0.4250467
Lamwo,Northern,2024-12-31,-0.97278744
Lamwo,Northern,2025-01-31,-0.9110788
Lamwo,Northern,2025-02-28,-1.9122007
Lamwo,Northern,2025-03-31,-1.2299175
Lamwo,Northern,2025-04-30,-0.962515
Lamwo,Northern,2025-05-31,-0.76898134
Lamwo,Northern,2025-06-30,-0.52422
Lamwo,Northern,2025-07-31,-0.24553838
Lamwo,Northern,2025-08-31,0.03761513
Lamwo,Northern,2025-09-30,-0.037591808
Lamwo,Northern,2025-10-31,-0.20230095
Lamwo,Northern,2025-11-30,-0.5692176
Lira,Northern,1981-01-31,-1.0260744
Lira,Northern,1981-02-28,-1.5325155
Lira,Northern,1981-03-31,-0.580974
Lira,Northern,1981-04-30,-0.7812725
Lira,Northern,1981-05-31,-0.33688554
Lira,Northern,1981-06-30,-0.32029158
Lira,Northern,1981-07-31,-0.27829188
Lira,Northern,1981-08-31,-0.36902088
Lira,Northern,1981-09-30,-0.2259365
Lira,Northern,1981-10-31,-0.2747731
Lira,Northern,1981-11-30,-0.5026516
Lira,Northern,1981-12-31,-0.95247126
Lira,Northern,1982-01-31,-0.4480968
Lira,Northern,1982-02-28,-0.616576
Lira,Northern,1982-03-31,-0.8947803
Lira,Northern,1982-04-30,-0.7029643
Lira,Northern,1982-05-31,-0.5216007
Lira,Northern,1982-06-30,-0.47907805
Lira,Northern,1982-07-31,-0.6003646
Lira,Northern,1982-08-31,-0.6942859
Lira,Northern,1982-09-30,-0.28756067
Lira,Northern,1982-10-31,-0.29539472
Lira,Northern,1982-11-30,-0.5863234
Lira,Northern,1982-12-31,-1.5602851
Lira,Northern,1983-01-31,-0.9525422
Lira,Northern,1983-02-28,-1.499995
Lira,Northern,1983-03-31,-0.7509343
Lira,Northern,1983-04-30,-0.45186394
Lira,Northern,1983-05-31,-0.4580471
Lira,Northern,1983-06-30,-0.23654214
Lira,Northern,1983-07-31,-0.42335957
Lira,Northern,1983-08-31,-0.11026116
Lira,Northern,1983-09-30,-0.3821865
Lira,Northern,1983-10-31,-0.2554347
Lira,Northern,1983-11-30,-0.53607404
Lira,Northern,1983-12-31,-0.5584426
Lira,Northern,1984-01-31,-0.21038108
Lira,Northern,1984-02-29,-1.0680414
Lira,Northern,1984-03-31,-1.0498035
Lira,Northern,1984-04-30,-0.28883213
Lira,Northern,1984-05-31,-0.41821808
Lira,Northern,1984-06-30,-0.5696317
Lira,Northern,1984-07-31,-0.54293
Lira,Northern,1984-08-31,-0.42580447
Lira,Northern,1984-09-30,-0.29053515
Lira,Northern,1984-10-31,-0.92287683
Lira,Northern,1984-11-30,-0.7088963
Lira,Northern,1984-12-31,-1.5603623
Lira,Northern,1985-01-31,-1.8741173
Lira,Northern,1985-02-28,0.19391748
Lira,Northern,1985-03-31,-1.5693542
Lira,Northern,1985-04-30,-0.29594898
Lira,Northern,1985-05-31,-0.48440924
Lira,Northern,1985-06-30,-0.3322616
Lira,Northern,1985-07-31,-0.51152277
Lira,Northern,1985-08-31,-0.668038
Lira,Northern,1985-09-30,-0.18708403
Lira,Northern,1985-10-31,-0.67844313
Lira,Northern,1985-11-30,-1.0574255
Lira,Northern,1985-12-31,-0.7490561
Lira,Northern,1986-01-31,-0.35466364
Lira,Northern,1986-02-28,-0.4232864
Lira,Northern,1986-03-31,-0.5671372
Lira,Northern,1986-04-30,-0.48597646
Lira,Northern,1986-05-31,-0.43532333
Lira,Northern,1986-06-30,-0.3545693
Lira,Northern,1986-07-31,-0.45550495
Lira,Northern,1986-08-31,-0.74147576
Lira,Northern,1986-09-30,-0.3853622
Lira,Northern,1986-10-31,-0.23611495
Lira,Northern,1986-11-30,-0.6400965
Lira,Northern,1986-12-31,-0.40970463
Lira,Northern,1987-01-31,-0.7568084
Lira,Northern,1987-02-28,-0.6085743
Lira,Northern,1987-03-31,-0.468979
Lira,Northern,1987-04-30,-0.61413324
Lira,Northern,1987-05-31,-0.4568789
Lira,Northern,1987-06-30,-0.19754545
Lira,Northern,1987-07-31,-0.60711545
Lira,Northern,1987-08-31,-0.43081
Lira,Northern,1987-09-30,0.086486034
Lira,Northern,1987-10-31,0.1481727
Lira,Northern,1987-11-30,-0.54018956
Lira,Northern,1987-12-31,-1.0530603
Lira,Northern,1988-01-31,-0.5720191
Lira,Northern,1988-02-29,-1.210366
Lira,Northern,1988-03-31,-0.13874057
Lira,Northern,1988-04-30,-0.49380243
Lira,Northern,1988-05-31,-0.5051962
Lira,Northern,1988-06-30,-0.48348987
Lira,Northern,1988-07-31,-0.23079047
Lira,Northern,1988-08-31,-0.3931312
Lira,Northern,1988-09-30,-0.1227486
Lira,Northern,1988-10-31,-0.71955216
Lira,Northern,1988-11-30,-0.78717667
Lira,Northern,1988-12-31,-2.095251
Lira,Northern,1989-01-31,0.15113726
Lira,Northern,1989-02-28,-1.461658
Lira,Northern,1989-03-31,-0.36329615
Lira,Northern,1989-04-30,-0.8510184
Lira,Northern,1989-05-31,-0.40116113
Lira,Northern,1989-06-30,-0.5150977
Lira,Northern,1989-07-31,-0.38029054
Lira,Northern,1989-08-31,-0.4185179
Lira,Northern,1989-09-30,-0.42886937
Lira,Northern,1989-10-31,-0.41798657
Lira,Northern,1989-11-30,-1.2561376
Lira,Northern,1989-12-31,-0.5277594
Lira,Northern,1990-01-31,-1.8278677
Lira,Northern,1990-02-28,-0.3200944
Lira,Northern,1990-03-31,-0.6714675
Lira,Northern,1990-04-30,-0.65600806
Lira,Northern,1990-05-31,-0.40301216
Lira,Northern,1990-06-30,-0.47576472
Lira,Northern,1990-07-31,-0.5182568
Lira,Northern,1990-08-31,-0.40195867
Lira,Northern,1990-09-30,-0.055229038
Lira,Northern,1990-10-31,-0.5994773
Lira,Northern,1990-11-30,-1.2500273
Lira,Northern,1990-12-31,-1.0664046
Lira,Northern,1991-01-31,-1.0119861
Lira,Northern,1991-02-28,-0.5686474
Lira,Northern,1991-03-31,-0.8913913
Lira,Northern,1991-04-30,-0.46887493
Lira,Northern,1991-05-31,-0.21915844
Lira,Northern,1991-06-30,-0.386567
Lira,Northern,1991-07-31,-0.5684742
Lira,Northern,1991-08-31,-0.22676486
Lira,Northern,1991-09-30,-0.48052508
Lira,Northern,1991-10-31,-0.2582715
Lira,Northern,1991-11-30,-1.272748
Lira,Northern,1991-12-31,-1.1815078
Lira,Northern,1992-01-31,-1.2766025
Lira,Northern,1992-02-29,-0.29546046
Lira,Northern,1992-03-31,-1.5377488
Lira,Northern,1992-04-30,-0.51335484
Lira,Northern,1992-05-31,-0.39864138
Lira,Northern,1992-06-30,-0.25682563
Lira,Northern,1992-07-31,-0.4951772
Lira,Northern,1992-08-31,-0.487554
Lira,Northern,1992-09-30,-0.48089987
Lira,Northern,1992-10-31,-0.5832854
Lira,Northern,1992-11-30,-0.9633578
Lira,Northern,1992-12-31,-1.1023047
Lira,Northern,1993-01-31,-1.1034188
Lira,Northern,1993-02-28,-1.1318805
Lira,Northern,1993-03-31,-0.6182445
Lira,Northern,1993-04-30,-0.6057596
Lira,Northern,1993-05-31,-0.6579388
Lira,Northern,1993-06-30,-0.42471948
Lira,Northern,1993-07-31,-0.6343434
Lira,Northern,1993-08-31,-0.37300497
Lira,Northern,1993-09-30,-0.21048176
Lira,Northern,1993-10-31,-0.22097418
Lira,Northern,1993-11-30,-1.0809906
Lira,Northern,1993-12-31,-1.7033737
Lira,Northern,1994-01-31,-0.77927184
Lira,Northern,1994-02-28,0.07789585
Lira,Northern,1994-03-31,-0.43095803
Lira,Northern,1994-04-30,-0.52199566
Lira,Northern,1994-05-31,-0.43378842
Lira,Northern,1994-06-30,-0.34410653
Lira,Northern,1994-07-31,-0.50442445
Lira,Northern,1994-08-31,-0.47797176
Lira,Northern,1994-09-30,-0.17862236
Lira,Northern,1994-10-31,-0.17115131
Lira,Northern,1994-11-30,-0.25650722
Lira,Northern,1994-12-31,-1.1769402
Lira,Northern,1995-01-31,-0.7646577
Lira,Northern,1995-02-28,-0.40311456
Lira,Northern,1995-03-31,-0.952157
Lira,Northern,1995-04-30,-0.43029165
Lira,Northern,1995-05-31,-0.38888872
Lira,Northern,1995-06-30,-0.1768355
Lira,Northern,1995-07-31,-0.55170643
Lira,Northern,1995-08-31,-0.5016016
Lira,Northern,1995-09-30,-0.22816405
Lira,Northern,1995-10-31,-0.32381883
Lira,Northern,1995-11-30,-0.31505042
Lira,Northern,1995-12-31,-1.4710196
Lira,Northern,1996-01-31,-0.9907222
Lira,Northern,1996-02-29,-0.493959
Lira,Northern,1996-03-31,-0.7926233
Lira,Northern,1996-04-30,-0.47560802
Lira,Northern,1996-05-31,-0.4007004
Lira,Northern,1996-06-30,-0.2512589
Lira,Northern,1996-07-31,-0.34848803
Lira,Northern,1996-08-31,-0.35395855
Lira,Northern,1996-09-30,-0.18262759
Lira,Northern,1996-10-31,-0.47845954
Lira,Northern,1996-11-30,-0.6659765
Lira,Northern,1996-12-31,-1.0592937
Lira,Northern,1997-01-31,-0.79625
Lira,Northern,1997-02-28,-0.74257374
Lira,Northern,1997-03-31,-2.208055
Lira,Northern,1997-04-30,-0.40248185
Lira,Northern,1997-05-31,-0.37583858
Lira,Northern,1997-06-30,-0.3652143
Lira,Northern,1997-07-31,-0.44997156
Lira,Northern,1997-08-31,-0.2653815
Lira,Northern,1997-09-30,-0.89551425
Lira,Northern,1997-10-31,-0.8932613
Lira,Northern,1997-11-30,-0.94566095
Lira,Northern,1997-12-31,-0.8127729
Lira,Northern,1998-01-31,-1.2499006
Lira,Northern,1998-02-28,-0.6802952
Lira,Northern,1998-03-31,-1.6302047
Lira,Northern,1998-04-30,-0.73965836
Lira,Northern,1998-05-31,-0.38255763
Lira,Northern,1998-06-30,-0.47629648
Lira,Northern,1998-07-31,-0.63842404
Lira,Northern,1998-08-31,-0.50840634
Lira,Northern,1998-09-30,-0.21325904
Lira,Northern,1998-10-31,-0.09546246
Lira,Northern,1998-11-30,-1.5926106
Lira,Northern,1998-12-31,-2.205255
Lira,Northern,1999-01-31,-1.298902
Lira,Northern,1999-02-28,-3.3365092
Lira,Northern,1999-03-31,-0.6967957
Lira,Northern,1999-04-30,-0.45479667
Lira,Northern,1999-05-31,-0.39972755
Lira,Northern,1999-06-30,-0.45756912
Lira,Northern,1999-07-31,-0.4518483
Lira,Northern,1999-08-31,-0.32490945
Lira,Northern,1999-09-30,-0.14980078
Lira,Northern,1999-10-31,-0.09849408
Lira,Northern,1999-11-30,-1.4707086
Lira,Northern,1999-12-31,-1.3767624
Lira,Northern,2000-01-31,-1.4229362
Lira,Northern,2000-02-29,-1.0254768
Lira,Northern,2000-03-31,-0.7059082
Lira,Northern,2000-04-30,-0.39841574
Lira,Northern,2000-05-31,-0.4851287
Lira,Northern,2000-06-30,-0.41972682
Lira,Northern,2000-07-31,-0.46939135
Lira,Northern,2000-08-31,-0.3743901
Lira,Northern,2000-09-30,-0.41567743
Lira,Northern,2000-10-31,-0.40832424
Lira,Northern,2000-11-30,-0.9958947
Lira,Northern,2000-12-31,-0.6772183
Lira,Northern,2001-01-31,0.18986794
Lira,Northern,2001-02-28,-1.0935107
Lira,Northern,2001-03-31,-0.60210305
Lira,Northern,2001-04-30,-0.53423005
Lira,Northern,2001-05-31,-0.37993646
Lira,Northern,2001-06-30,-0.485126
Lira,Northern,2001-07-31,-0.3442791
Lira,Northern,2001-08-31,-0.1455497
Lira,Northern,2001-09-30,-0.0025936337
Lira,Northern,2001-10-31,-0.2674464
Lira,Northern,2001-11-30,-1.1261685
Lira,Northern,2001-12-31,-1.8649998
Lira,Northern,2002-01-31,-0.3973663
Lira,Northern,2002-02-28,-1.6446217
Lira,Northern,2002-03-31,-0.3594671
Lira,Northern,2002-04-30,-0.85860157
Lira,Northern,2002-05-31,-0.43249714
Lira,Northern,2002-06-30,-0.22387113
Lira,Northern,2002-07-31,-0.17452866
Lira,Northern,2002-08-31,-0.3868981
Lira,Northern,2002-09-30,-0.17918627
Lira,Northern,2002-10-31,-0.25823826
Lira,Northern,2002-11-30,-0.1676849
Lira,Northern,2002-12-31,-0.77051747
Lira,Northern,2003-01-31,-0.86376995
Lira,Northern,2003-02-28,-0.9564347
Lira,Northern,2003-03-31,-1.162387
Lira,Northern,2003-04-30,-0.77954435
Lira,Northern,2003-05-31,-0.43511087
Lira,Northern,2003-06-30,-0.44537583
Lira,Northern,2003-07-31,-0.44005483
Lira,Northern,2003-08-31,-0.4391208
Lira,Northern,2003-09-30,-0.32406288
Lira,Northern,2003-10-31,-0.59323084
Lira,Northern,2003-11-30,-1.0135045
Lira,Northern,2003-12-31,-1.5682665
Lira,Northern,2004-01-31,-1.5915811
Lira,Northern,2004-02-29,-0.8894546
Lira,Northern,2004-03-31,-0.786976
Lira,Northern,2004-04-30,-0.5069649
Lira,Northern,2004-05-31,-0.4510275
Lira,Northern,2004-06-30,-0.47707382
Lira,Northern,2004-07-31,-0.20156929
Lira,Northern,2004-08-31,-0.18476966
Lira,Northern,2004-09-30,0.084072344
Lira,Northern,2004-10-31,-0.6211856
Lira,Northern,2004-11-30,-1.2426717
Lira,Northern,2004-12-31,-1.4920042
Lira,Northern,2005-01-31,-1.0050331
Lira,Northern,2005-02-28,-2.5450726
Lira,Northern,2005-03-31,-0.79792035
Lira,Northern,2005-04-30,-0.70031357
Lira,Northern,2005-05-31,-0.40749186
Lira,Northern,2005-06-30,-0.25013793
Lira,Northern,2005-07-31,-0.34786683
Lira,Northern,2005-08-31,-0.26263058
Lira,Northern,2005-09-30,-0.46462613
Lira,Northern,2005-10-31,0.049736887
Lira,Northern,2005-11-30,-1.8595085
Lira,Northern,2005-12-31,-2.5602593
Lira,Northern,2006-01-31,-2.4038787
Lira,Northern,2006-02-28,-1.8310765
Lira,Northern,2006-03-31,-0.2395484
Lira,Northern,2006-04-30,-0.6665616
Lira,Northern,2006-05-31,-0.27536857
Lira,Northern,2006-06-30,-0.32997036
Lira,Northern,2006-07-31,-0.36601454
Lira,Northern,2006-08-31,-0.3433048
Lira,Northern,2006-09-30,-0.15096328
Lira,Northern,2006-10-31,-0.8980379
Lira,Northern,2006-11-30,-0.4758709
Lira,Northern,2006-12-31,-0.56634355
Lira,Northern,2007-01-31,-0.9751433
Lira,Northern,2007-02-28,-0.9032296
Lira,Northern,2007-03-31,-1.4384274
Lira,Northern,2007-04-30,-1.1365324
Lira,Northern,2007-05-31,-0.37893778
Lira,Northern,2007-06-30,-0.17790812
Lira,Northern,2007-07-31,-0.28288662
Lira,Northern,2007-08-31,-0.38884127
Lira,Northern,2007-09-30,-0.28412867
