District,Region,Date,Wind_V_Component
Kween,Eastern,1982-02-28,0.038245223
Kween,Eastern,1982-03-31,-0.08974953
Kween,Eastern,1982-04-30,0.2647786
Kween,Eastern,1982-05-31,0.20627028
Kween,Eastern,1982-06-30,0.2923303
Kween,Eastern,1982-07-31,0.3354171
Kween,Eastern,1982-08-31,0.28216222
Kween,Eastern,1982-09-30,0.3227695
Kween,Eastern,1982-10-31,0.23231307
Kween,Eastern,1982-11-30,0.050314415
Kween,Eastern,1982-12-31,0.04995984
Kween,Eastern,1983-01-31,0.06705951
Kween,Eastern,1983-02-28,0.28375697
Kween,Eastern,1983-03-31,0.08757651
Kween,Eastern,1983-04-30,0.08237279
Kween,Eastern,1983-05-31,0.30456758
Kween,Eastern,1983-06-30,0.22837967
Kween,Eastern,1983-07-31,0.26257414
Kween,Eastern,1983-08-31,0.23833117
Kween,Eastern,1983-09-30,0.26672655
Kween,Eastern,1983-10-31,0.2607281
Kween,Eastern,1983-11-30,0.2700831
Kween,Eastern,1983-12-31,0.25269774
Kween,Eastern,1984-01-31,0.17198133
Kween,Eastern,1984-02-29,-0.0047225514
Kween,Eastern,1984-03-31,-0.19805098
Kween,Eastern,1984-04-30,-0.049963716
Kween,Eastern,1984-05-31,0.13748078
Kween,Eastern,1984-06-30,0.25954938
Kween,Eastern,1984-07-31,0.25352687
Kween,Eastern,1984-08-31,0.2722995
Kween,Eastern,1984-09-30,0.25298247
Kween,Eastern,1984-10-31,0.08479785
Kween,Eastern,1984-11-30,-0.07643939
Kween,Eastern,1984-12-31,-0.087354705
Kween,Eastern,1985-01-31,-0.08829626
Kween,Eastern,1985-02-28,0.25921518
Kween,Eastern,1985-03-31,-0.1429682
Kween,Eastern,1985-04-30,0.23760605
Kween,Eastern,1985-05-31,0.20669419
Kween,Eastern,1985-06-30,0.17559749
Kween,Eastern,1985-07-31,0.19910747
Kween,Eastern,1985-08-31,0.27265188
Kween,Eastern,1985-09-30,0.2549948
Kween,Eastern,1985-10-31,0.11261239
Kween,Eastern,1985-11-30,0.0897338
Kween,Eastern,1985-12-31,-0.041879337
Kween,Eastern,1986-01-31,0.033952672
Kween,Eastern,1986-02-28,-0.0822859
Kween,Eastern,1986-03-31,-0.019414246
Kween,Eastern,1986-04-30,0.21006563
Kween,Eastern,1986-05-31,0.24621527
Kween,Eastern,1986-06-30,0.20904276
Kween,Eastern,1986-07-31,0.230865
Kween,Eastern,1986-08-31,0.42146745
Kween,Eastern,1986-09-30,0.21558641
Kween,Eastern,1986-10-31,0.12877883
Kween,Eastern,1986-11-30,-0.018394152
Kween,Eastern,1986-12-31,-0.089183375
Kween,Eastern,1987-01-31,0.058817055
Kween,Eastern,1987-02-28,0.05448857
Kween,Eastern,1987-03-31,0.016938116
Kween,Eastern,1987-04-30,-0.0014094883
Kween,Eastern,1987-05-31,0.14614776
Kween,Eastern,1987-06-30,0.28946927
Kween,Eastern,1987-07-31,0.37864095
Kween,Eastern,1987-08-31,0.30708545
Kween,Eastern,1987-09-30,0.17976609
Kween,Eastern,1987-10-31,0.12158394
Kween,Eastern,1987-11-30,0.1254003
Kween,Eastern,1987-12-31,0.02640833
Kween,Eastern,1988-01-31,0.043118857
Kween,Eastern,1988-02-29,-0.08413836
Kween,Eastern,1988-03-31,0.067605585
Kween,Eastern,1988-04-30,0.10430018
Kween,Eastern,1988-05-31,0.13652284
Kween,Eastern,1988-06-30,0.11958402
Kween,Eastern,1988-07-31,0.18027936
Kween,Eastern,1988-08-31,0.30066666
Kween,Eastern,1988-09-30,0.21878354
Kween,Eastern,1988-10-31,0.2774512
Kween,Eastern,1988-11-30,0.09116792
Kween,Eastern,1988-12-31,-0.037015606
Kween,Eastern,1989-01-31,0.12190889
Kween,Eastern,1989-02-28,0.005611306
Kween,Eastern,1989-03-31,0.08935828
Kween,Eastern,1989-04-30,0.12348955
Kween,Eastern,1989-05-31,0.16146527
Kween,Eastern,1989-06-30,0.24999271
Kween,Eastern,1989-07-31,0.26453277
Kween,Eastern,1989-08-31,0.39606944
Kween,Eastern,1989-09-30,0.323437
Kween,Eastern,1989-10-31,0.2724848
Kween,Eastern,1989-11-30,0.068467945
Kween,Eastern,1989-12-31,-0.039917074
Kween,Eastern,1990-01-31,0.02637496
Kween,Eastern,1990-02-28,0.11570197
Kween,Eastern,1990-03-31,-0.011091807
Kween,Eastern,1990-04-30,0.19925298
Kween,Eastern,1990-05-31,0.015322875
Kween,Eastern,1990-06-30,0.13318045
Kween,Eastern,1990-07-31,0.2975107
Kween,Eastern,1990-08-31,0.30381298
Kween,Eastern,1990-09-30,0.21797918
Kween,Eastern,1990-10-31,0.14003624
Kween,Eastern,1990-11-30,0.03110786
Kween,Eastern,1990-12-31,0.017611185
Kween,Eastern,1991-01-31,-0.08519445
Kween,Eastern,1991-02-28,-0.060625214
Kween,Eastern,1991-03-31,-0.062147286
Kween,Eastern,1991-04-30,0.012273068
Kween,Eastern,1991-05-31,0.0019967274
Kween,Eastern,1991-06-30,0.170808
Kween,Eastern,1991-07-31,0.16899134
Kween,Eastern,1991-08-31,0.22423792
Kween,Eastern,1991-09-30,0.29537535
Kween,Eastern,1991-10-31,0.19067127
Kween,Eastern,1991-11-30,0.08691529
Kween,Eastern,1991-12-31,0.083803855
Kween,Eastern,1992-01-31,0.06296244
Kween,Eastern,1992-02-29,0.016212836
Kween,Eastern,1992-03-31,-0.34244365
Kween,Eastern,1992-04-30,-0.01069567
Kween,Eastern,1992-05-31,0.15725029
Kween,Eastern,1992-06-30,0.2322334
Kween,Eastern,1992-07-31,0.2604954
Kween,Eastern,1992-08-31,0.32277644
Kween,Eastern,1992-09-30,0.36664292
Kween,Eastern,1992-10-31,0.26208347
Kween,Eastern,1992-11-30,0.20847797
Kween,Eastern,1992-12-31,0.030485379
Kween,Eastern,1993-01-31,0.070737965
Kween,Eastern,1993-02-28,0.10184336
Kween,Eastern,1993-03-31,0.033991292
Kween,Eastern,1993-04-30,-0.012534014
Kween,Eastern,1993-05-31,0.34115592
Kween,Eastern,1993-06-30,0.270053
Kween,Eastern,1993-07-31,0.48056605
Kween,Eastern,1993-08-31,0.4054211
Kween,Eastern,1993-09-30,0.40652534
Kween,Eastern,1993-10-31,0.27375817
Kween,Eastern,1993-11-30,-0.030596193
Kween,Eastern,1993-12-31,-0.18825775
Kween,Eastern,1994-01-31,-0.11188292
Kween,Eastern,1994-02-28,0.15224254
Kween,Eastern,1994-03-31,-0.08167761
Kween,Eastern,1994-04-30,0.15107055
Kween,Eastern,1994-05-31,0.2596714
Kween,Eastern,1994-06-30,0.28017753
Kween,Eastern,1994-07-31,0.24590747
Kween,Eastern,1994-08-31,0.2997905
Kween,Eastern,1994-09-30,0.4224505
Kween,Eastern,1994-10-31,0.19644618
Kween,Eastern,1994-11-30,0.17049213
Kween,Eastern,1994-12-31,-0.0050596423
Kween,Eastern,1995-01-31,0.0117096845
Kween,Eastern,1995-02-28,0.020652272
Kween,Eastern,1995-03-31,-0.023127628
Kween,Eastern,1995-04-30,-0.08671311
Kween,Eastern,1995-05-31,0.060848396
Kween,Eastern,1995-06-30,0.1761462
Kween,Eastern,1995-07-31,0.22651422
Kween,Eastern,1995-08-31,0.46465588
Kween,Eastern,1995-09-30,0.30287033
Kween,Eastern,1995-10-31,0.19275261
Kween,Eastern,1995-11-30,0.29489544
Kween,Eastern,1995-12-31,0.12530437
Kween,Eastern,1996-01-31,0.13403141
Kween,Eastern,1996-02-29,0.08016303
Kween,Eastern,1996-03-31,0.0006965309
Kween,Eastern,1996-04-30,0.005268288
Kween,Eastern,1996-05-31,0.22354491
Kween,Eastern,1996-06-30,0.26267394
Kween,Eastern,1996-07-31,0.34774563
Kween,Eastern,1996-08-31,0.4001095
Kween,Eastern,1996-09-30,0.3509876
Kween,Eastern,1996-10-31,0.39400026
Kween,Eastern,1996-11-30,0.10083832
Kween,Eastern,1996-12-31,0.018443119
Kween,Eastern,1997-01-31,0.043913215
Kween,Eastern,1997-02-28,-0.09160419
Kween,Eastern,1997-03-31,-0.326846
Kween,Eastern,1997-04-30,0.20200093
Kween,Eastern,1997-05-31,0.12961024
Kween,Eastern,1997-06-30,0.2072471
Kween,Eastern,1997-07-31,0.27121335
Kween,Eastern,1997-08-31,0.4718765
Kween,Eastern,1997-09-30,0.2520874
Kween,Eastern,1997-10-31,0.07735854
Kween,Eastern,1997-11-30,0.11695565
Kween,Eastern,1997-12-31,0.11628559
Kween,Eastern,1998-01-31,0.116287045
Kween,Eastern,1998-02-28,0.14589055
Kween,Eastern,1998-03-31,-0.17385352
Kween,Eastern,1998-04-30,-0.037345782
Kween,Eastern,1998-05-31,0.19081183
Kween,Eastern,1998-06-30,0.17364177
Kween,Eastern,1998-07-31,0.26478744
Kween,Eastern,1998-08-31,0.20431544
Kween,Eastern,1998-09-30,0.35359967
Kween,Eastern,1998-10-31,0.28495052
Kween,Eastern,1998-11-30,0.17421764
Kween,Eastern,1998-12-31,0.026295241
Kween,Eastern,1999-01-31,0.038062125
Kween,Eastern,1999-02-28,-0.3293182
Kween,Eastern,1999-03-31,0.035757147
Kween,Eastern,1999-04-30,-0.11670037
Kween,Eastern,1999-05-31,0.17182736
Kween,Eastern,1999-06-30,0.17104024
Kween,Eastern,1999-07-31,0.22455066
Kween,Eastern,1999-08-31,0.31128305
Kween,Eastern,1999-09-30,0.40467697
Kween,Eastern,1999-10-31,0.3915755
Kween,Eastern,1999-11-30,0.1468418
Kween,Eastern,1999-12-31,0.03462291
Kween,Eastern,2000-01-31,-0.011439457
Kween,Eastern,2000-02-29,-0.040496126
Kween,Eastern,2000-03-31,-0.15526411
Kween,Eastern,2000-04-30,-0.022110134
Kween,Eastern,2000-05-31,0.26672995
Kween,Eastern,2000-06-30,0.2908187
Kween,Eastern,2000-07-31,0.37470648
Kween,Eastern,2000-08-31,0.348794
Kween,Eastern,2000-09-30,0.52962726
Kween,Eastern,2000-10-31,0.29544985
Kween,Eastern,2000-11-30,0.120086014
Kween,Eastern,2000-12-31,-0.054173972
Kween,Eastern,2001-01-31,0.24199714
Kween,Eastern,2001-02-28,0.055750664
Kween,Eastern,2001-03-31,0.10169866
Kween,Eastern,2001-04-30,0.11855844
Kween,Eastern,2001-05-31,0.12314846
Kween,Eastern,2001-06-30,0.34175828
Kween,Eastern,2001-07-31,0.29442805
Kween,Eastern,2001-08-31,0.3011457
Kween,Eastern,2001-09-30,0.36738306
Kween,Eastern,2001-10-31,0.30460215
Kween,Eastern,2001-11-30,0.27335083
Kween,Eastern,2001-12-31,-0.025747443
Kween,Eastern,2002-01-31,0.03827663
Kween,Eastern,2002-02-28,-0.12642047
Kween,Eastern,2002-03-31,0.037422385
Kween,Eastern,2002-04-30,0.021775182
Kween,Eastern,2002-05-31,0.18545765
Kween,Eastern,2002-06-30,0.18542391
Kween,Eastern,2002-07-31,0.36980703
Kween,Eastern,2002-08-31,0.4057031
Kween,Eastern,2002-09-30,0.36442438
Kween,Eastern,2002-10-31,0.24036333
Kween,Eastern,2002-11-30,0.007917913
Kween,Eastern,2002-12-31,-0.037164297
Kween,Eastern,2003-01-31,0.07495117
Kween,Eastern,2003-02-28,0.08262287
Kween,Eastern,2003-03-31,-0.10033011
Kween,Eastern,2003-04-30,0.07109725
Kween,Eastern,2003-05-31,0.19598676
Kween,Eastern,2003-06-30,0.19016837
Kween,Eastern,2003-07-31,0.28174916
Kween,Eastern,2003-08-31,0.23801868
Kween,Eastern,2003-09-30,0.31777182
Kween,Eastern,2003-10-31,0.16548339
Kween,Eastern,2003-11-30,0.03987295
Kween,Eastern,2003-12-31,0.03069693
Kween,Eastern,2004-01-31,-0.051839765
Kween,Eastern,2004-02-29,0.039807923
Kween,Eastern,2004-03-31,0.15883926
Kween,Eastern,2004-04-30,0.19947724
Kween,Eastern,2004-05-31,0.12118201
Kween,Eastern,2004-06-30,0.16160046
Kween,Eastern,2004-07-31,0.3867505
Kween,Eastern,2004-08-31,0.42365268
Kween,Eastern,2004-09-30,0.29142824
Kween,Eastern,2004-10-31,0.25086462
Kween,Eastern,2004-11-30,0.14583942
Kween,Eastern,2004-12-31,-0.002034854
Kween,Eastern,2005-01-31,0.032521974
Kween,Eastern,2005-02-28,-0.08883199
Kween,Eastern,2005-03-31,-0.075920984
Kween,Eastern,2005-04-30,0.11135585
Kween,Eastern,2005-05-31,0.3067476
Kween,Eastern,2005-06-30,0.32319272
Kween,Eastern,2005-07-31,0.37346008
Kween,Eastern,2005-08-31,0.41060647
Kween,Eastern,2005-09-30,0.28369007
Kween,Eastern,2005-10-31,0.22078596
Kween,Eastern,2005-11-30,-0.09392118
Kween,Eastern,2005-12-31,-0.09630197
Kween,Eastern,2006-01-31,-0.124106705
Kween,Eastern,2006-02-28,-0.14307417
Kween,Eastern,2006-03-31,0.019706009
Kween,Eastern,2006-04-30,0.057609204
Kween,Eastern,2006-05-31,0.14182398
Kween,Eastern,2006-06-30,0.21136473
Kween,Eastern,2006-07-31,0.27983215
Kween,Eastern,2006-08-31,0.34129658
Kween,Eastern,2006-09-30,0.3577913
Kween,Eastern,2006-10-31,0.20874792
Kween,Eastern,2006-11-30,0.18214099
Kween,Eastern,2006-12-31,0.1314019
Kween,Eastern,2007-01-31,0.05426649
Kween,Eastern,2007-02-28,0.22247519
Kween,Eastern,2007-03-31,0.069038
Kween,Eastern,2007-04-30,0.14797597
Kween,Eastern,2007-05-31,0.16843824
Kween,Eastern,2007-06-30,0.36194065
Kween,Eastern,2007-07-31,0.36019933
Kween,Eastern,2007-08-31,0.29806477
Kween,Eastern,2007-09-30,0.2402451
Kween,Eastern,2007-10-31,0.34934667
Kween,Eastern,2007-11-30,0.08451201
Kween,Eastern,2007-12-31,-0.003646666
Kween,Eastern,2008-01-31,-0.110215954
Kween,Eastern,2008-02-29,-0.038754825
Kween,Eastern,2008-03-31,0.03936454
Kween,Eastern,2008-04-30,-0.02675313
Kween,Eastern,2008-05-31,0.10845388
Kween,Eastern,2008-06-30,0.19328283
Kween,Eastern,2008-07-31,0.23198824
Kween,Eastern,2008-08-31,0.2570667
Kween,Eastern,2008-09-30,0.33774006
Kween,Eastern,2008-10-31,0.22399133
Kween,Eastern,2008-11-30,0.263477
Kween,Eastern,2008-12-31,-0.0121131
Kween,Eastern,2009-01-31,-0.035890568
Kween,Eastern,2009-02-28,-0.089376085
Kween,Eastern,2009-03-31,-0.14008845
Kween,Eastern,2009-04-30,-0.055289373
Kween,Eastern,2009-05-31,0.15062171
Kween,Eastern,2009-06-30,0.11859631
Kween,Eastern,2009-07-31,0.33367997
Kween,Eastern,2009-08-31,0.20164135
Kween,Eastern,2009-09-30,0.14172064
Kween,Eastern,2009-10-31,0.2167759
Kween,Eastern,2009-11-30,-0.025382191
Kween,Eastern,2009-12-31,0.06643449
Kween,Eastern,2010-01-31,0.13527092
Kween,Eastern,2010-02-28,0.14948559
Kween,Eastern,2010-03-31,0.08751687
Kween,Eastern,2010-04-30,0.15042251
Kween,Eastern,2010-05-31,0.2387755
Kween,Eastern,2010-06-30,0.24947126
Kween,Eastern,2010-07-31,0.33685085
Kween,Eastern,2010-08-31,0.35951132
Kween,Eastern,2010-09-30,0.3034231
Kween,Eastern,2010-10-31,0.33319005
Kween,Eastern,2010-11-30,0.22527708
Kween,Eastern,2010-12-31,0.12989618
Kween,Eastern,2011-01-31,-0.047547106
Kween,Eastern,2011-02-28,0.120457925
Kween,Eastern,2011-03-31,0.077857025
Kween,Eastern,2011-04-30,-0.0012006124
Kween,Eastern,2011-05-31,0.24295844
Kween,Eastern,2011-06-30,0.25457802
Kween,Eastern,2011-07-31,0.33804113
Kween,Eastern,2011-08-31,0.19388144
Kween,Eastern,2011-09-30,0.15135695
Kween,Eastern,2011-10-31,0.12801263
Kween,Eastern,2011-11-30,0.17293493
Kween,Eastern,2011-12-31,0.19636269
Kween,Eastern,2012-01-31,7.4509655e-05
Kween,Eastern,2012-02-29,-0.18501504
Kween,Eastern,2012-03-31,0.011620265
Kween,Eastern,2012-04-30,0.06464024
Kween,Eastern,2012-05-31,0.2840266
Kween,Eastern,2012-06-30,0.18020354
Kween,Eastern,2012-07-31,0.22984546
Kween,Eastern,2012-08-31,0.19526973
Kween,Eastern,2012-09-30,0.28444964
Kween,Eastern,2012-10-31,0.2821226
Kween,Eastern,2012-11-30,0.2576249
Kween,Eastern,2012-12-31,0.13160929
Kween,Eastern,2013-01-31,0.11015843
Kween,Eastern,2013-02-28,0.013993694
Kween,Eastern,2013-03-31,-0.014020161
Kween,Eastern,2013-04-30,0.106597774
Kween,Eastern,2013-05-31,0.22950837
Kween,Eastern,2013-06-30,0.17070399
Kween,Eastern,2013-07-31,0.28648996
Kween,Eastern,2013-08-31,0.3273582
Kween,Eastern,2013-09-30,0.31740847
Kween,Eastern,2013-10-31,0.31565827
Kween,Eastern,2013-11-30,0.15981545
Kween,Eastern,2013-12-31,0.076367125
Kween,Eastern,2014-01-31,0.12694554
Kween,Eastern,2014-02-28,0.16346242
Kween,Eastern,2014-03-31,0.05829116
Kween,Eastern,2014-04-30,0.054268263
Kween,Eastern,2014-05-31,0.26050028
Kween,Eastern,2014-06-30,0.372505
Kween,Eastern,2014-07-31,0.31489438
Kween,Eastern,2014-08-31,0.27943826
Kween,Eastern,2014-09-30,0.27564213
Kween,Eastern,2014-10-31,0.3198319
Kween,Eastern,2014-11-30,0.2135056
Kween,Eastern,2014-12-31,0.31631806
Kween,Eastern,2015-01-31,0.008470863
Kween,Eastern,2015-02-28,-0.017675921
Kween,Eastern,2015-03-31,-0.2657097
Kween,Eastern,2015-04-30,0.18393114
Kween,Eastern,2015-05-31,0.20872581
Kween,Eastern,2015-06-30,0.23577762
Kween,Eastern,2015-07-31,0.2060968
Kween,Eastern,2015-08-31,0.34025735
Kween,Eastern,2015-09-30,0.23456252
Kween,Eastern,2015-10-31,0.00078092597
Kween,Eastern,2015-11-30,0.15813452
Kween,Eastern,2015-12-31,0.03840543
Kween,Eastern,2016-01-31,0.10906525
Kween,Eastern,2016-02-29,0.021559551
Kween,Eastern,2016-03-31,-0.06874829
Kween,Eastern,2016-04-30,0.049927395
Kween,Eastern,2016-05-31,0.24304913
Kween,Eastern,2016-06-30,0.12931788
Kween,Eastern,2016-07-31,0.39893284
Kween,Eastern,2016-08-31,0.36973572
Kween,Eastern,2016-09-30,0.47543436
Kween,Eastern,2016-10-31,0.40240622
Kween,Eastern,2016-11-30,0.08178397
Kween,Eastern,2016-12-31,-0.1890735
Kween,Eastern,2017-01-31,-0.21945707
Kween,Eastern,2017-02-28,-0.13357027
Kween,Eastern,2017-03-31,-0.04954461
Kween,Eastern,2017-04-30,-0.07333401
Kween,Eastern,2017-05-31,0.29747847
Kween,Eastern,2017-06-30,0.24971741
Kween,Eastern,2017-07-31,0.117804006
Kween,Eastern,2017-08-31,0.27022383
Kween,Eastern,2017-09-30,0.30436543
Kween,Eastern,2017-10-31,0.29201013
Kween,Eastern,2017-11-30,0.21267334
Kween,Eastern,2017-12-31,-0.019138439
Kween,Eastern,2018-01-31,0.035474304
Kween,Eastern,2018-02-28,-0.37847078
Kween,Eastern,2018-03-31,0.15542385
Kween,Eastern,2018-04-30,0.2776406
Kween,Eastern,2018-05-31,0.22150719
Kween,Eastern,2018-06-30,0.2980573
Kween,Eastern,2018-07-31,0.36014885
Kween,Eastern,2018-08-31,0.30993882
Kween,Eastern,2018-09-30,0.30288833
Kween,Eastern,2018-10-31,0.11998878
Kween,Eastern,2018-11-30,0.015928926
Kween,Eastern,2018-12-31,-0.09185894
Kween,Eastern,2019-01-31,-0.08239883
Kween,Eastern,2019-02-28,-0.23176816
Kween,Eastern,2019-03-31,-0.06495773
Kween,Eastern,2019-04-30,-0.12270923
Kween,Eastern,2019-05-31,0.08718712
Kween,Eastern,2019-06-30,0.19388527
Kween,Eastern,2019-07-31,0.20505197
Kween,Eastern,2019-08-31,0.25907838
Kween,Eastern,2019-09-30,0.32881275
Kween,Eastern,2019-10-31,0.13411415
Kween,Eastern,2019-11-30,0.19846198
Kween,Eastern,2019-12-31,0.20227303
Kween,Eastern,2020-01-31,0.22515039
Kween,Eastern,2020-02-29,0.11496325
Kween,Eastern,2020-03-31,0.08237369
Kween,Eastern,2020-04-30,0.21038556
Kween,Eastern,2020-05-31,0.24967533
Kween,Eastern,2020-06-30,0.32020846
Kween,Eastern,2020-07-31,0.29805133
Kween,Eastern,2020-08-31,0.25960422
Kween,Eastern,2020-09-30,0.26022634
Kween,Eastern,2020-10-31,0.27010232
Kween,Eastern,2020-11-30,0.17356071
Kween,Eastern,2020-12-31,0.18995927
Kween,Eastern,2021-01-31,0.16684537
Kween,Eastern,2021-02-28,0.20896928
Kween,Eastern,2021-03-31,0.0029590565
Kween,Eastern,2021-04-30,-0.010073449
Kween,Eastern,2021-05-31,0.17685144
Kween,Eastern,2021-06-30,0.09579194
Kween,Eastern,2021-07-31,0.15623932
Kween,Eastern,2021-08-31,0.31483686
Kween,Eastern,2021-09-30,0.2134301
Kween,Eastern,2021-10-31,0.19748183
Kween,Eastern,2021-11-30,0.18487182
Kween,Eastern,2021-12-31,-0.0995154
Kween,Eastern,2022-01-31,-0.01349082
Kween,Eastern,2022-02-28,0.09045549
Kween,Eastern,2022-03-31,-0.027053976
Kween,Eastern,2022-04-30,0.00382576
Kween,Eastern,2022-05-31,0.032274984
Kween,Eastern,2022-06-30,0.08211801
Kween,Eastern,2022-07-31,0.1152716
Kween,Eastern,2022-08-31,0.17117816
Kween,Eastern,2022-09-30,0.17368546
Kween,Eastern,2022-10-31,0.14961651
Kween,Eastern,2022-11-30,-0.0058516185
Kween,Eastern,2022-12-31,-0.06769818
Kween,Eastern,2023-01-31,-0.013009677
Kween,Eastern,2023-02-28,-0.20216978
Kween,Eastern,2023-03-31,-0.03445486
Kween,Eastern,2023-04-30,-0.032970242
Kween,Eastern,2023-05-31,0.21445371
Kween,Eastern,2023-06-30,0.10133927
Kween,Eastern,2023-07-31,0.16260904
Kween,Eastern,2023-08-31,0.34093532
Kween,Eastern,2023-09-30,0.12763149
Kween,Eastern,2023-10-31,0.016494628
Kween,Eastern,2023-11-30,0.100123614
Kween,Eastern,2023-12-31,0.04030763
Kween,Eastern,2024-01-31,0.075697295
Kween,Eastern,2024-02-29,0.0878712
Kween,Eastern,2024-03-31,-0.007734586
Kween,Eastern,2024-04-30,0.15988235
Kween,Eastern,2024-05-31,0.17972623
Kween,Eastern,2024-06-30,0.18762861
Kween,Eastern,2024-07-31,0.19803768
Kween,Eastern,2024-08-31,0.25513428
Kween,Eastern,2024-09-30,0.40050796
Kween,Eastern,2024-10-31,0.17462523
Kween,Eastern,2024-11-30,0.03348874
Kween,Eastern,2024-12-31,-0.0015819714
Kween,Eastern,2025-01-31,0.082477614
Kween,Eastern,2025-02-28,-0.17430374
Kween,Eastern,2025-03-31,0.06778559
Kween,Eastern,2025-04-30,0.03640632
Kween,Eastern,2025-05-31,0.15444614
Kween,Eastern,2025-06-30,0.17175467
Kween,Eastern,2025-07-31,0.11175422
Kween,Eastern,2025-08-31,0.17425936
Kween,Eastern,2025-09-30,0.43379745
Kween,Eastern,2025-10-31,0.16731043
Kween,Eastern,2025-11-30,0.34645167
Kyankwanzi,Central,1981-01-31,0.4186562
Kyankwanzi,Central,1981-02-28,0.13717769
Kyankwanzi,Central,1981-03-31,0.36373186
Kyankwanzi,Central,1981-04-30,1.0123283
Kyankwanzi,Central,1981-05-31,1.2014343
Kyankwanzi,Central,1981-06-30,1.0740389
Kyankwanzi,Central,1981-07-31,0.07413335
Kyankwanzi,Central,1981-08-31,-0.08195222
Kyankwanzi,Central,1981-09-30,-0.19395272
Kyankwanzi,Central,1981-10-31,0.19595711
Kyankwanzi,Central,1981-11-30,-0.29005164
Kyankwanzi,Central,1981-12-31,0.3618261
Kyankwanzi,Central,1982-01-31,0.20608854
Kyankwanzi,Central,1982-02-28,-0.29889393
Kyankwanzi,Central,1982-03-31,0.6602696
Kyankwanzi,Central,1982-04-30,0.8613066
Kyankwanzi,Central,1982-05-31,1.0610269
Kyankwanzi,Central,1982-06-30,0.94402295
Kyankwanzi,Central,1982-07-31,0.8948644
Kyankwanzi,Central,1982-08-31,0.2590275
Kyankwanzi,Central,1982-09-30,0.13486849
Kyankwanzi,Central,1982-10-31,-0.101349294
Kyankwanzi,Central,1982-11-30,-0.25355658
Kyankwanzi,Central,1982-12-31,-0.30306187
Kyankwanzi,Central,1983-01-31,-0.68448657
Kyankwanzi,Central,1983-02-28,0.19816436
Kyankwanzi,Central,1983-03-31,0.71623087
Kyankwanzi,Central,1983-04-30,1.0273414
Kyankwanzi,Central,1983-05-31,1.2348691
Kyankwanzi,Central,1983-06-30,0.6359991
Kyankwanzi,Central,1983-07-31,0.4723722
Kyankwanzi,Central,1983-08-31,-0.14140289
Kyankwanzi,Central,1983-09-30,-0.14934649
Kyankwanzi,Central,1983-10-31,-0.051003624
Kyankwanzi,Central,1983-11-30,-0.07509059
Kyankwanzi,Central,1983-12-31,-0.030466458
Kyankwanzi,Central,1984-01-31,-0.2684627
Kyankwanzi,Central,1984-02-29,0.61991364
Kyankwanzi,Central,1984-03-31,1.0221347
Kyankwanzi,Central,1984-04-30,1.4047084
Kyankwanzi,Central,1984-05-31,1.2857249
Kyankwanzi,Central,1984-06-30,1.3505787
Kyankwanzi,Central,1984-07-31,0.90824634
Kyankwanzi,Central,1984-08-31,0.46835336
Kyankwanzi,Central,1984-09-30,-0.025797179
Kyankwanzi,Central,1984-10-31,0.4787308
Kyankwanzi,Central,1984-11-30,0.15455833
Kyankwanzi,Central,1984-12-31,0.07671437
Kyankwanzi,Central,1985-01-31,0.53052
Kyankwanzi,Central,1985-02-28,0.15620527
Kyankwanzi,Central,1985-03-31,0.73088056
Kyankwanzi,Central,1985-04-30,0.65496576
Kyankwanzi,Central,1985-05-31,1.1893338
Kyankwanzi,Central,1985-06-30,0.8160812
Kyankwanzi,Central,1985-07-31,0.74112105
Kyankwanzi,Central,1985-08-31,1.0023328
Kyankwanzi,Central,1985-09-30,0.19979866
Kyankwanzi,Central,1985-10-31,0.28437796
Kyankwanzi,Central,1985-11-30,0.25975692
Kyankwanzi,Central,1985-12-31,0.041249663
Kyankwanzi,Central,1986-01-31,0.3694421
Kyankwanzi,Central,1986-02-28,0.61262363
Kyankwanzi,Central,1986-03-31,0.71407
Kyankwanzi,Central,1986-04-30,1.2091467
Kyankwanzi,Central,1986-05-31,1.6220112
Kyankwanzi,Central,1986-06-30,0.7727406
Kyankwanzi,Central,1986-07-31,0.4313124
Kyankwanzi,Central,1986-08-31,0.25488147
Kyankwanzi,Central,1986-09-30,0.02375879
Kyankwanzi,Central,1986-10-31,-0.12779109
Kyankwanzi,Central,1986-11-30,0.17717151
Kyankwanzi,Central,1986-12-31,-0.39792657
Kyankwanzi,Central,1987-01-31,0.397401
Kyankwanzi,Central,1987-02-28,0.8242257
Kyankwanzi,Central,1987-03-31,0.605375
Kyankwanzi,Central,1987-04-30,0.70542496
Kyankwanzi,Central,1987-05-31,1.4222335
Kyankwanzi,Central,1987-06-30,0.7888508
Kyankwanzi,Central,1987-07-31,0.82764286
Kyankwanzi,Central,1987-08-31,0.8669916
Kyankwanzi,Central,1987-09-30,0.051391516
Kyankwanzi,Central,1987-10-31,-0.09939746
Kyankwanzi,Central,1987-11-30,0.1975199
Kyankwanzi,Central,1987-12-31,-0.104935385
Kyankwanzi,Central,1988-01-31,0.09943088
Kyankwanzi,Central,1988-02-29,0.7880504
Kyankwanzi,Central,1988-03-31,0.95237046
Kyankwanzi,Central,1988-04-30,1.3598675
Kyankwanzi,Central,1988-05-31,1.4316951
Kyankwanzi,Central,1988-06-30,1.29875
Kyankwanzi,Central,1988-07-31,0.39252868
