District,Region,Date,Dewpoint_Temperature
Kiboga,Central,1983-03-31,291.4348
Kiboga,Central,1983-04-30,292.364
Kiboga,Central,1983-05-31,292.38873
Kiboga,Central,1983-06-30,291.5739
Kiboga,Central,1983-07-31,290.53604
Kiboga,Central,1983-08-31,291.14682
Kiboga,Central,1983-09-30,291.3058
Kiboga,Central,1983-10-31,291.54385
Kiboga,Central,1983-11-30,291.4472
Kiboga,Central,1983-12-31,289.57343
Kiboga,Central,1984-01-31,287.10986
Kiboga,Central,1984-02-29,289.09192
Kiboga,Central,1984-03-31,290.7078
Kiboga,Central,1984-04-30,291.81558
Kiboga,Central,1984-05-31,291.50348
Kiboga,Central,1984-06-30,290.2776
Kiboga,Central,1984-07-31,290.37988
Kiboga,Central,1984-08-31,290.68756
Kiboga,Central,1984-09-30,291.00958
Kiboga,Central,1984-10-31,291.38083
Kiboga,Central,1984-11-30,291.26288
Kiboga,Central,1984-12-31,290.63678
Kiboga,Central,1985-01-31,290.23248
Kiboga,Central,1985-02-28,288.08746
Kiboga,Central,1985-03-31,290.82132
Kiboga,Central,1985-04-30,291.68268
Kiboga,Central,1985-05-31,291.65662
Kiboga,Central,1985-06-30,290.7375
Kiboga,Central,1985-07-31,289.76062
Kiboga,Central,1985-08-31,289.78867
Kiboga,Central,1985-09-30,290.98312
Kiboga,Central,1985-10-31,291.45074
Kiboga,Central,1985-11-30,291.43567
Kiboga,Central,1985-12-31,290.85364
Kiboga,Central,1986-01-31,289.5492
Kiboga,Central,1986-02-28,290.6565
Kiboga,Central,1986-03-31,291.22443
Kiboga,Central,1986-04-30,291.98224
Kiboga,Central,1986-05-31,291.8952
Kiboga,Central,1986-06-30,290.79593
Kiboga,Central,1986-07-31,290.22076
Kiboga,Central,1986-08-31,290.99854
Kiboga,Central,1986-09-30,291.2437
Kiboga,Central,1986-10-31,291.64853
Kiboga,Central,1986-11-30,291.52588
Kiboga,Central,1986-12-31,290.87137
Kiboga,Central,1987-01-31,290.79492
Kiboga,Central,1987-02-28,291.38037
Kiboga,Central,1987-03-31,292.38193
Kiboga,Central,1987-04-30,292.38336
Kiboga,Central,1987-05-31,292.34583
Kiboga,Central,1987-06-30,291.50897
Kiboga,Central,1987-07-31,291.39014
Kiboga,Central,1987-08-31,291.15747
Kiboga,Central,1987-09-30,291.8662
Kiboga,Central,1987-10-31,292.24957
Kiboga,Central,1987-11-30,292.06918
Kiboga,Central,1987-12-31,291.23108
Kiboga,Central,1988-01-31,291.1103
Kiboga,Central,1988-02-29,291.60266
Kiboga,Central,1988-03-31,292.15115
Kiboga,Central,1988-04-30,292.54144
Kiboga,Central,1988-05-31,292.1747
Kiboga,Central,1988-06-30,290.93024
Kiboga,Central,1988-07-31,290.72342
Kiboga,Central,1988-08-31,291.1891
Kiboga,Central,1988-09-30,291.54242
Kiboga,Central,1988-10-31,291.70776
Kiboga,Central,1988-11-30,291.60187
Kiboga,Central,1988-12-31,290.83325
Kiboga,Central,1989-01-31,285.8108
Kiboga,Central,1989-02-28,289.26923
Kiboga,Central,1989-03-31,290.7755
Kiboga,Central,1989-04-30,291.72083
Kiboga,Central,1989-05-31,291.73096
Kiboga,Central,1989-06-30,290.31656
Kiboga,Central,1989-07-31,289.8099
Kiboga,Central,1989-08-31,290.44348
Kiboga,Central,1989-09-30,291.11328
Kiboga,Central,1989-10-31,291.77426
Kiboga,Central,1989-11-30,292.02194
Kiboga,Central,1989-12-31,291.7633
Kiboga,Central,1990-01-31,290.4949
Kiboga,Central,1990-02-28,291.7752
Kiboga,Central,1990-03-31,292.19916
Kiboga,Central,1990-04-30,292.44208
Kiboga,Central,1990-05-31,292.37106
Kiboga,Central,1990-06-30,290.92572
Kiboga,Central,1990-07-31,289.9039
Kiboga,Central,1990-08-31,291.00232
Kiboga,Central,1990-09-30,291.45883
Kiboga,Central,1990-10-31,291.75037
Kiboga,Central,1990-11-30,291.8836
Kiboga,Central,1990-12-31,291.33496
Kiboga,Central,1991-01-31,291.41864
Kiboga,Central,1991-02-28,291.39392
Kiboga,Central,1991-03-31,291.78802
Kiboga,Central,1991-04-30,292.30298
Kiboga,Central,1991-05-31,292.48438
Kiboga,Central,1991-06-30,292.2647
Kiboga,Central,1991-07-31,290.40775
Kiboga,Central,1991-08-31,291.38727
Kiboga,Central,1991-09-30,291.56906
Kiboga,Central,1991-10-31,291.20123
Kiboga,Central,1991-11-30,291.84985
Kiboga,Central,1991-12-31,290.56946
Kiboga,Central,1992-01-31,289.3914
Kiboga,Central,1992-02-29,288.52808
Kiboga,Central,1992-03-31,290.47928
Kiboga,Central,1992-04-30,292.2857
Kiboga,Central,1992-05-31,291.9776
Kiboga,Central,1992-06-30,291.46378
Kiboga,Central,1992-07-31,290.5107
Kiboga,Central,1992-08-31,290.11505
Kiboga,Central,1992-09-30,291.10577
Kiboga,Central,1992-10-31,291.6003
Kiboga,Central,1992-11-30,291.12372
Kiboga,Central,1992-12-31,291.11285
Kiboga,Central,1993-01-31,289.28137
Kiboga,Central,1993-02-28,288.9773
Kiboga,Central,1993-03-31,290.84912
Kiboga,Central,1993-04-30,291.9024
Kiboga,Central,1993-05-31,292.37747
Kiboga,Central,1993-06-30,291.7883
Kiboga,Central,1993-07-31,289.90137
Kiboga,Central,1993-08-31,290.93884
Kiboga,Central,1993-09-30,291.3349
Kiboga,Central,1993-10-31,292.00824
Kiboga,Central,1993-11-30,291.97845
Kiboga,Central,1993-12-31,291.48877
Kiboga,Central,1994-01-31,290.51392
Kiboga,Central,1994-02-28,288.62714
Kiboga,Central,1994-03-31,291.88428
Kiboga,Central,1994-04-30,292.11877
Kiboga,Central,1994-05-31,292.17096
Kiboga,Central,1994-06-30,291.2785
Kiboga,Central,1994-07-31,290.8943
Kiboga,Central,1994-08-31,290.90942
Kiboga,Central,1994-09-30,291.66248
Kiboga,Central,1994-10-31,291.77945
Kiboga,Central,1994-11-30,291.91687
Kiboga,Central,1994-12-31,291.21948
Kiboga,Central,1995-01-31,289.85083
Kiboga,Central,1995-02-28,290.34512
Kiboga,Central,1995-03-31,291.89645
Kiboga,Central,1995-04-30,292.57123
Kiboga,Central,1995-05-31,292.3148
Kiboga,Central,1995-06-30,291.87445
Kiboga,Central,1995-07-31,290.7865
Kiboga,Central,1995-08-31,290.7088
Kiboga,Central,1995-09-30,291.5508
Kiboga,Central,1995-10-31,291.91824
Kiboga,Central,1995-11-30,292.17096
Kiboga,Central,1995-12-31,291.01538
Kiboga,Central,1996-01-31,290.78107
Kiboga,Central,1996-02-29,291.24762
Kiboga,Central,1996-03-31,291.82278
Kiboga,Central,1996-04-30,292.14417
Kiboga,Central,1996-05-31,292.16925
Kiboga,Central,1996-06-30,291.1789
Kiboga,Central,1996-07-31,290.6438
Kiboga,Central,1996-08-31,290.49634
Kiboga,Central,1996-09-30,291.65033
Kiboga,Central,1996-10-31,291.6253
Kiboga,Central,1996-11-30,291.97302
Kiboga,Central,1996-12-31,291.10077
Kiboga,Central,1997-01-31,289.39453
Kiboga,Central,1997-02-28,286.693
Kiboga,Central,1997-03-31,290.63724
Kiboga,Central,1997-04-30,291.97946
Kiboga,Central,1997-05-31,291.8022
Kiboga,Central,1997-06-30,291.31613
Kiboga,Central,1997-07-31,290.6595
Kiboga,Central,1997-08-31,291.33215
Kiboga,Central,1997-09-30,291.5019
Kiboga,Central,1997-10-31,292.03937
Kiboga,Central,1997-11-30,292.37042
Kiboga,Central,1997-12-31,292.25336
Kiboga,Central,1998-01-31,291.80222
Kiboga,Central,1998-02-28,291.91296
Kiboga,Central,1998-03-31,292.73474
Kiboga,Central,1998-04-30,293.18634
Kiboga,Central,1998-05-31,292.8496
Kiboga,Central,1998-06-30,291.3509
Kiboga,Central,1998-07-31,290.13052
Kiboga,Central,1998-08-31,290.6856
Kiboga,Central,1998-09-30,291.35632
Kiboga,Central,1998-10-31,292.03156
Kiboga,Central,1998-11-30,291.79294
Kiboga,Central,1998-12-31,289.8064
Kiboga,Central,1999-01-31,290.11316
Kiboga,Central,1999-02-28,287.21155
Kiboga,Central,1999-03-31,291.5244
Kiboga,Central,1999-04-30,291.85754
Kiboga,Central,1999-05-31,291.60544
Kiboga,Central,1999-06-30,290.71497
Kiboga,Central,1999-07-31,289.79907
Kiboga,Central,1999-08-31,290.7378
Kiboga,Central,1999-09-30,290.97546
Kiboga,Central,1999-10-31,291.41327
Kiboga,Central,1999-11-30,291.3801
Kiboga,Central,1999-12-31,291.33127
Kiboga,Central,2000-01-31,289.3901
Kiboga,Central,2000-02-29,289.29456
Kiboga,Central,2000-03-31,290.85303
Kiboga,Central,2000-04-30,291.91956
Kiboga,Central,2000-05-31,291.9796
Kiboga,Central,2000-06-30,290.835
Kiboga,Central,2000-07-31,289.87708
Kiboga,Central,2000-08-31,290.61212
Kiboga,Central,2000-09-30,291.19385
Kiboga,Central,2000-10-31,291.7057
Kiboga,Central,2000-11-30,291.62018
Kiboga,Central,2000-12-31,291.0463
Kiboga,Central,2001-01-31,288.63916
Kiboga,Central,2001-02-28,290.3777
Kiboga,Central,2001-03-31,290.92645
Kiboga,Central,2001-04-30,292.146
Kiboga,Central,2001-05-31,291.93747
Kiboga,Central,2001-06-30,290.90274
Kiboga,Central,2001-07-31,290.39734
Kiboga,Central,2001-08-31,291.04398
Kiboga,Central,2001-09-30,291.4507
Kiboga,Central,2001-10-31,291.8871
Kiboga,Central,2001-11-30,292.0589
Kiboga,Central,2001-12-31,291.5785
Kiboga,Central,2002-01-31,289.71136
Kiboga,Central,2002-02-28,290.0799
Kiboga,Central,2002-03-31,291.93384
Kiboga,Central,2002-04-30,292.32678
Kiboga,Central,2002-05-31,292.0473
Kiboga,Central,2002-06-30,289.99417
Kiboga,Central,2002-07-31,289.44708
Kiboga,Central,2002-08-31,290.42795
Kiboga,Central,2002-09-30,290.94223
Kiboga,Central,2002-10-31,291.72003
Kiboga,Central,2002-11-30,291.84293
Kiboga,Central,2002-12-31,290.83075
Kiboga,Central,2003-01-31,290.06042
Kiboga,Central,2003-02-28,288.8186
Kiboga,Central,2003-03-31,290.1112
Kiboga,Central,2003-04-30,291.88788
Kiboga,Central,2003-05-31,291.99988
Kiboga,Central,2003-06-30,290.97018
Kiboga,Central,2003-07-31,289.46774
Kiboga,Central,2003-08-31,290.09848
Kiboga,Central,2003-09-30,291.19897
Kiboga,Central,2003-10-31,291.87244
Kiboga,Central,2003-11-30,292.00494
Kiboga,Central,2003-12-31,290.16595
Kiboga,Central,2004-01-31,289.99295
Kiboga,Central,2004-02-29,287.19043
Kiboga,Central,2004-03-31,291.09906
Kiboga,Central,2004-04-30,292.14667
Kiboga,Central,2004-05-31,291.66147
Kiboga,Central,2004-06-30,290.3791
Kiboga,Central,2004-07-31,288.8681
Kiboga,Central,2004-08-31,290.56006
Kiboga,Central,2004-09-30,290.6914
Kiboga,Central,2004-10-31,291.3824
Kiboga,Central,2004-11-30,291.7711
Kiboga,Central,2004-12-31,290.72168
Kiboga,Central,2005-01-31,288.54657
Kiboga,Central,2005-02-28,288.57257
Kiboga,Central,2005-03-31,291.83105
Kiboga,Central,2005-04-30,292.1449
Kiboga,Central,2005-05-31,292.33438
Kiboga,Central,2005-06-30,291.35614
Kiboga,Central,2005-07-31,289.64008
Kiboga,Central,2005-08-31,290.86267
Kiboga,Central,2005-09-30,291.25623
Kiboga,Central,2005-10-31,291.5685
Kiboga,Central,2005-11-30,291.4202
Kiboga,Central,2005-12-31,288.6278
Kiboga,Central,2006-01-31,288.0094
Kiboga,Central,2006-02-28,289.58646
Kiboga,Central,2006-03-31,291.24292
Kiboga,Central,2006-04-30,292.04773
Kiboga,Central,2006-05-31,292.17236
Kiboga,Central,2006-06-30,290.73212
Kiboga,Central,2006-07-31,290.06314
Kiboga,Central,2006-08-31,290.4314
Kiboga,Central,2006-09-30,290.7699
Kiboga,Central,2006-10-31,291.6245
Kiboga,Central,2006-11-30,291.67773
Kiboga,Central,2006-12-31,290.6017
Kiboga,Central,2007-01-31,289.01562
Kiboga,Central,2007-02-28,290.1723
Kiboga,Central,2007-03-31,290.5694
Kiboga,Central,2007-04-30,291.38324
Kiboga,Central,2007-05-31,291.95132
Kiboga,Central,2007-06-30,290.43707
Kiboga,Central,2007-07-31,290.79242
Kiboga,Central,2007-08-31,290.98813
Kiboga,Central,2007-09-30,291.35754
Kiboga,Central,2007-10-31,291.4194
Kiboga,Central,2007-11-30,291.25403
Kiboga,Central,2007-12-31,288.81345
Kiboga,Central,2008-01-31,289.67212
Kiboga,Central,2008-02-29,289.64362
Kiboga,Central,2008-03-31,290.72733
Kiboga,Central,2008-04-30,291.69098
Kiboga,Central,2008-05-31,291.44965
Kiboga,Central,2008-06-30,290.03336
Kiboga,Central,2008-07-31,289.5741
Kiboga,Central,2008-08-31,290.48474
Kiboga,Central,2008-09-30,291.06903
Kiboga,Central,2008-10-31,291.54565
Kiboga,Central,2008-11-30,290.9148
Kiboga,Central,2008-12-31,288.77057
Kiboga,Central,2009-01-31,288.1643
Kiboga,Central,2009-02-28,289.29196
Kiboga,Central,2009-03-31,289.70477
Kiboga,Central,2009-04-30,292.0667
Kiboga,Central,2009-05-31,291.88925
Kiboga,Central,2009-06-30,290.3885
Kiboga,Central,2009-07-31,288.29626
Kiboga,Central,2009-08-31,290.4071
Kiboga,Central,2009-09-30,291.39178
Kiboga,Central,2009-10-31,291.73868
Kiboga,Central,2009-11-30,291.42157
Kiboga,Central,2009-12-31,291.2528
Kiboga,Central,2010-01-31,290.96716
Kiboga,Central,2010-02-28,291.51245
Kiboga,Central,2010-03-31,292.19257
Kiboga,Central,2010-04-30,292.84204
Kiboga,Central,2010-05-31,292.75766
Kiboga,Central,2010-06-30,291.74707
Kiboga,Central,2010-07-31,289.99597
Kiboga,Central,2010-08-31,290.5355
Kiboga,Central,2010-09-30,291.4876
Kiboga,Central,2010-10-31,291.8626
Kiboga,Central,2010-11-30,291.9398
Kiboga,Central,2010-12-31,290.29126
Kiboga,Central,2011-01-31,288.30002
Kiboga,Central,2011-02-28,288.3056
Kiboga,Central,2011-03-31,290.5678
Kiboga,Central,2011-04-30,292.09006
Kiboga,Central,2011-05-31,292.13986
Kiboga,Central,2011-06-30,291.19775
Kiboga,Central,2011-07-31,289.72232
Kiboga,Central,2011-08-31,291.02472
Kiboga,Central,2011-09-30,291.45532
Kiboga,Central,2011-10-31,291.67645
Kiboga,Central,2011-11-30,291.6277
Kiboga,Central,2011-12-31,290.3585
Kiboga,Central,2012-01-31,284.52808
Kiboga,Central,2012-02-29,286.4529
Kiboga,Central,2012-03-31,288.81146
Kiboga,Central,2012-04-30,291.66547
Kiboga,Central,2012-05-31,291.7897
Kiboga,Central,2012-06-30,291.28775
Kiboga,Central,2012-07-31,290.72455
Kiboga,Central,2012-08-31,290.9757
Kiboga,Central,2012-09-30,291.5144
Kiboga,Central,2012-10-31,291.93518
Kiboga,Central,2012-11-30,291.66003
Kiboga,Central,2012-12-31,290.8449
Kiboga,Central,2013-01-31,289.26892
Kiboga,Central,2013-02-28,288.85834
Kiboga,Central,2013-03-31,290.91666
Kiboga,Central,2013-04-30,292.2143
Kiboga,Central,2013-05-31,291.59784
Kiboga,Central,2013-06-30,289.61542
Kiboga,Central,2013-07-31,288.44025
Kiboga,Central,2013-08-31,290.64008
Kiboga,Central,2013-09-30,291.20447
Kiboga,Central,2013-10-31,291.34296
Kiboga,Central,2013-11-30,291.46188
Kiboga,Central,2013-12-31,289.18167
Kiboga,Central,2014-01-31,288.1045
Kiboga,Central,2014-02-28,284.9449
Kiboga,Central,2014-03-31,289.8974
Kiboga,Central,2014-04-30,291.83325
Kiboga,Central,2014-05-31,291.79913
Kiboga,Central,2014-06-30,291.006
Kiboga,Central,2014-07-31,289.60712
Kiboga,Central,2014-08-31,290.8282
Kiboga,Central,2014-09-30,291.06378
Kiboga,Central,2014-10-31,291.5163
Kiboga,Central,2014-11-30,291.35065
Kiboga,Central,2014-12-31,289.20773
Kiboga,Central,2015-01-31,283.33295
Kiboga,Central,2015-02-28,288.04596
Kiboga,Central,2015-03-31,288.4627
Kiboga,Central,2015-04-30,291.8319
Kiboga,Central,2015-05-31,292.2282
Kiboga,Central,2015-06-30,291.5407
Kiboga,Central,2015-07-31,289.89246
Kiboga,Central,2015-08-31,289.84253
Kiboga,Central,2015-09-30,291.22998
Kiboga,Central,2015-10-31,292.0882
Kiboga,Central,2015-11-30,291.9203
Kiboga,Central,2015-12-31,290.73047
Kiboga,Central,2016-01-31,288.98474
Kiboga,Central,2016-02-29,288.67688
Kiboga,Central,2016-03-31,291.1055
Kiboga,Central,2016-04-30,292.76022
Kiboga,Central,2016-05-31,292.3808
Kiboga,Central,2016-06-30,290.1145
Kiboga,Central,2016-07-31,289.54214
Kiboga,Central,2016-08-31,290.07556
Kiboga,Central,2016-09-30,290.70404
Kiboga,Central,2016-10-31,291.20264
Kiboga,Central,2016-11-30,291.6364
Kiboga,Central,2016-12-31,288.19684
Kiboga,Central,2017-01-31,286.07523
Kiboga,Central,2017-02-28,289.31146
Kiboga,Central,2017-03-31,290.66272
Kiboga,Central,2017-04-30,291.2783
Kiboga,Central,2017-05-31,291.77692
Kiboga,Central,2017-06-30,290.32227
Kiboga,Central,2017-07-31,290.20444
Kiboga,Central,2017-08-31,290.83923
Kiboga,Central,2017-09-30,291.65527
Kiboga,Central,2017-10-31,291.65002
Kiboga,Central,2017-11-30,291.10342
Kiboga,Central,2017-12-31,288.9393
Kiboga,Central,2018-01-31,286.63922
Kiboga,Central,2018-02-28,288.76645
Kiboga,Central,2018-03-31,291.30865
Kiboga,Central,2018-04-30,291.7853
Kiboga,Central,2018-05-31,291.82132
Kiboga,Central,2018-06-30,290.69815
Kiboga,Central,2018-07-31,288.71295
Kiboga,Central,2018-08-31,290.21222
Kiboga,Central,2018-09-30,291.2058
Kiboga,Central,2018-10-31,291.47635
Kiboga,Central,2018-11-30,291.50446
Kiboga,Central,2018-12-31,290.0116
Kiboga,Central,2019-01-31,288.98944
Kiboga,Central,2019-02-28,288.74335
Kiboga,Central,2019-03-31,290.21625
Kiboga,Central,2019-04-30,291.6399
Kiboga,Central,2019-05-31,292.422
Kiboga,Central,2019-06-30,291.74652
Kiboga,Central,2019-07-31,290.74078
Kiboga,Central,2019-08-31,291.01306
Kiboga,Central,2019-09-30,291.579
Kiboga,Central,2019-10-31,291.78503
Kiboga,Central,2019-11-30,291.73163
Kiboga,Central,2019-12-31,291.06787
Kiboga,Central,2020-01-31,288.5541
Kiboga,Central,2020-02-29,290.31842
Kiboga,Central,2020-03-31,292.05212
Kiboga,Central,2020-04-30,292.3401
Kiboga,Central,2020-05-31,292.23508
Kiboga,Central,2020-06-30,290.8786
Kiboga,Central,2020-07-31,289.4353
Kiboga,Central,2020-08-31,290.93814
Kiboga,Central,2020-09-30,291.48822
Kiboga,Central,2020-10-31,291.7513
Kiboga,Central,2020-11-30,291.71295
Kiboga,Central,2020-12-31,290.24
Kiboga,Central,2021-01-31,289.42108
Kiboga,Central,2021-02-28,288.46344
Kiboga,Central,2021-03-31,290.24866
Kiboga,Central,2021-04-30,291.75104
Kiboga,Central,2021-05-31,291.93994
Kiboga,Central,2021-06-30,289.94434
Kiboga,Central,2021-07-31,288.51978
Kiboga,Central,2021-08-31,289.52118
Kiboga,Central,2021-09-30,291.07587
Kiboga,Central,2021-10-31,291.28967
Kiboga,Central,2021-11-30,290.13025
Kiboga,Central,2021-12-31,290.21466
Kiboga,Central,2022-01-31,287.04547
Kiboga,Central,2022-02-28,288.6485
Kiboga,Central,2022-03-31,290.0559
Kiboga,Central,2022-04-30,291.81714
Kiboga,Central,2022-05-31,291.9314
Kiboga,Central,2022-06-30,289.6955
Kiboga,Central,2022-07-31,287.4999
Kiboga,Central,2022-08-31,290.23413
Kiboga,Central,2022-09-30,291.24377
Kiboga,Central,2022-10-31,291.01294
Kiboga,Central,2022-11-30,291.39667
Kiboga,Central,2022-12-31,290.12646
Kiboga,Central,2023-01-31,286.45926
Kiboga,Central,2023-02-28,287.2172
Kiboga,Central,2023-03-31,290.9494
Kiboga,Central,2023-04-30,292.05267
Kiboga,Central,2023-05-31,292.3084
Kiboga,Central,2023-06-30,290.95566
Kiboga,Central,2023-07-31,288.35004
Kiboga,Central,2023-08-31,290.1494
Kiboga,Central,2023-09-30,291.43427
Kiboga,Central,2023-10-31,292.13556
Kiboga,Central,2023-11-30,292.54416
Kiboga,Central,2023-12-31,291.787
Kiboga,Central,2024-01-31,289.10706
Kiboga,Central,2024-02-29,290.0371
Kiboga,Central,2024-03-31,291.74213
Kiboga,Central,2024-04-30,292.89392
Kiboga,Central,2024-05-31,292.40964
Kiboga,Central,2024-06-30,289.4945
Kiboga,Central,2024-07-31,290.18335
Kiboga,Central,2024-08-31,290.2107
Kiboga,Central,2024-09-30,290.8027
Kiboga,Central,2024-10-31,291.33307
Kiboga,Central,2024-11-30,291.37726
Kiboga,Central,2024-12-31,289.47852
Kiboga,Central,2025-01-31,287.27216
Kiboga,Central,2025-02-28,287.70367
Kiboga,Central,2025-03-31,289.69025
Kiboga,Central,2025-04-30,291.89618
Kiboga,Central,2025-05-31,291.782
Kiboga,Central,2025-06-30,290.36078
Kiboga,Central,2025-07-31,289.53656
Kiboga,Central,2025-08-31,290.15604
Kiboga,Central,2025-09-30,290.65723
Kiboga,Central,2025-10-31,291.10428
Kiboga,Central,2025-11-30,292.37726
Kibuku,Eastern,1981-01-31,291.09625
Kibuku,Eastern,1981-02-28,290.41824
Kibuku,Eastern,1981-03-31,291.90405
Kibuku,Eastern,1981-04-30,292.56357
Kibuku,Eastern,1981-05-31,292.46896
Kibuku,Eastern,1981-06-30,291.672
Kibuku,Eastern,1981-07-31,291.4545
Kibuku,Eastern,1981-08-31,291.71085
Kibuku,Eastern,1981-09-30,291.7768
Kibuku,Eastern,1981-10-31,291.96933
Kibuku,Eastern,1981-11-30,291.99762
Kibuku,Eastern,1981-12-31,291.53876
Kibuku,Eastern,1982-01-31,291.50085
Kibuku,Eastern,1982-02-28,291.1975
Kibuku,Eastern,1982-03-31,291.84592
Kibuku,Eastern,1982-04-30,292.52966
Kibuku,Eastern,1982-05-31,292.55432
Kibuku,Eastern,1982-06-30,292.02228
Kibuku,Eastern,1982-07-31,291.47452
Kibuku,Eastern,1982-08-31,291.41748
Kibuku,Eastern,1982-09-30,291.78775
Kibuku,Eastern,1982-10-31,291.86548
Kibuku,Eastern,1982-11-30,291.9549
Kibuku,Eastern,1982-12-31,291.49362
Kibuku,Eastern,1983-01-31,291.26276
Kibuku,Eastern,1983-02-28,291.52228
Kibuku,Eastern,1983-03-31,293.05182
Kibuku,Eastern,1983-04-30,292.85297
Kibuku,Eastern,1983-05-31,293.1082
Kibuku,Eastern,1983-06-30,292.2817
Kibuku,Eastern,1983-07-31,291.77045
Kibuku,Eastern,1983-08-31,291.74615
Kibuku,Eastern,1983-09-30,291.86407
Kibuku,Eastern,1983-10-31,292.14072
Kibuku,Eastern,1983-11-30,291.9022
Kibuku,Eastern,1983-12-31,290.7879
Kibuku,Eastern,1984-01-31,290.184
Kibuku,Eastern,1984-02-29,290.43054
Kibuku,Eastern,1984-03-31,291.73053
Kibuku,Eastern,1984-04-30,292.46136
Kibuku,Eastern,1984-05-31,292.3042
Kibuku,Eastern,1984-06-30,291.5787
Kibuku,Eastern,1984-07-31,291.16873
Kibuku,Eastern,1984-08-31,291.40176
Kibuku,Eastern,1984-09-30,291.66824
Kibuku,Eastern,1984-10-31,291.8042
Kibuku,Eastern,1984-11-30,291.73517
Kibuku,Eastern,1984-12-31,291.20273
Kibuku,Eastern,1985-01-31,290.77982
Kibuku,Eastern,1985-02-28,290.4672
Kibuku,Eastern,1985-03-31,291.4237
Kibuku,Eastern,1985-04-30,292.15964
Kibuku,Eastern,1985-05-31,292.1734
Kibuku,Eastern,1985-06-30,291.58984
Kibuku,Eastern,1985-07-31,290.88916
Kibuku,Eastern,1985-08-31,290.96454
Kibuku,Eastern,1985-09-30,291.59967
Kibuku,Eastern,1985-10-31,291.70938
Kibuku,Eastern,1985-11-30,291.74353
Kibuku,Eastern,1985-12-31,291.57794
Kibuku,Eastern,1986-01-31,291.45712
Kibuku,Eastern,1986-02-28,291.58286
Kibuku,Eastern,1986-03-31,291.8401
Kibuku,Eastern,1986-04-30,292.4717
Kibuku,Eastern,1986-05-31,292.39673
Kibuku,Eastern,1986-06-30,291.77325
Kibuku,Eastern,1986-07-31,291.16873
Kibuku,Eastern,1986-08-31,291.47632
Kibuku,Eastern,1986-09-30,291.62842
Kibuku,Eastern,1986-10-31,291.9973
Kibuku,Eastern,1986-11-30,291.88254
Kibuku,Eastern,1986-12-31,291.72302
Kibuku,Eastern,1987-01-31,291.8766
Kibuku,Eastern,1987-02-28,292.10416
Kibuku,Eastern,1987-03-31,292.57913
Kibuku,Eastern,1987-04-30,292.59927
Kibuku,Eastern,1987-05-31,292.75522
Kibuku,Eastern,1987-06-30,292.07245
Kibuku,Eastern,1987-07-31,291.89438
Kibuku,Eastern,1987-08-31,292.21115
Kibuku,Eastern,1987-09-30,292.37775
Kibuku,Eastern,1987-10-31,292.66592
Kibuku,Eastern,1987-11-30,292.52316
Kibuku,Eastern,1987-12-31,291.58688
Kibuku,Eastern,1988-01-31,291.9689
Kibuku,Eastern,1988-02-29,292.07162
Kibuku,Eastern,1988-03-31,292.52994
Kibuku,Eastern,1988-04-30,293.01755
Kibuku,Eastern,1988-05-31,292.69788
Kibuku,Eastern,1988-06-30,292.03708
Kibuku,Eastern,1988-07-31,291.56744
Kibuku,Eastern,1988-08-31,291.79428
Kibuku,Eastern,1988-09-30,292.04623
Kibuku,Eastern,1988-10-31,292.07944
Kibuku,Eastern,1988-11-30,291.76694
Kibuku,Eastern,1988-12-31,291.11783
Kibuku,Eastern,1989-01-31,289.3679
Kibuku,Eastern,1989-02-28,290.77716
Kibuku,Eastern,1989-03-31,291.53778
Kibuku,Eastern,1989-04-30,292.3573
Kibuku,Eastern,1989-05-31,292.27545
Kibuku,Eastern,1989-06-30,291.54984
Kibuku,Eastern,1989-07-31,291.31476
Kibuku,Eastern,1989-08-31,291.4445
Kibuku,Eastern,1989-09-30,292.01904
Kibuku,Eastern,1989-10-31,292.17276
Kibuku,Eastern,1989-11-30,292.3763
Kibuku,Eastern,1989-12-31,292.24774
Kibuku,Eastern,1990-01-31,291.03754
Kibuku,Eastern,1990-02-28,292.4107
Kibuku,Eastern,1990-03-31,292.4725
Kibuku,Eastern,1990-04-30,292.7795
Kibuku,Eastern,1990-05-31,292.77042
Kibuku,Eastern,1990-06-30,291.817
Kibuku,Eastern,1990-07-31,291.3287
Kibuku,Eastern,1990-08-31,291.7232
Kibuku,Eastern,1990-09-30,291.92242
Kibuku,Eastern,1990-10-31,292.04535
Kibuku,Eastern,1990-11-30,292.3343
Kibuku,Eastern,1990-12-31,291.79968
Kibuku,Eastern,1991-01-31,291.9492
Kibuku,Eastern,1991-02-28,292.17914
Kibuku,Eastern,1991-03-31,292.3174
Kibuku,Eastern,1991-04-30,292.70874
Kibuku,Eastern,1991-05-31,292.8956
Kibuku,Eastern,1991-06-30,292.74973
Kibuku,Eastern,1991-07-31,291.52747
Kibuku,Eastern,1991-08-31,291.94785
Kibuku,Eastern,1991-09-30,292.0182
Kibuku,Eastern,1991-10-31,291.6934
Kibuku,Eastern,1991-11-30,291.9697
Kibuku,Eastern,1991-12-31,291.72278
Kibuku,Eastern,1992-01-31,291.37808
Kibuku,Eastern,1992-02-29,291.7497
Kibuku,Eastern,1992-03-31,292.1739
Kibuku,Eastern,1992-04-30,292.822
Kibuku,Eastern,1992-05-31,292.75903
Kibuku,Eastern,1992-06-30,292.26056
Kibuku,Eastern,1992-07-31,291.48468
Kibuku,Eastern,1992-08-31,291.34033
